code;pairCode;name;guid;defaultCategory;categoryText;categoryText2;categoryText3;categoryText4;categoryText5;categoryText6;categoryText7;categoryText8;categoryText9;categoryText10;categoryText11;
"036764";;"Nádržka na vodu pre Viomi V3 MAX 700 ml";"4a9b255e-92c5-11f1-95e6-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Vysávače > Náhradné diely";"Domáce spotrebiče > Malé spotrebiče > Vysávače > Náhradné diely";;;;;;;;;;;
"040244";;"Elektrický otočný stojan Puluz 30 cm USB (čierny)";"4aa75630-92c5-11f1-a3aa-bc2411833e01";"Foto a príslušenstvo > Fotoateliér";"Foto a príslušenstvo > Fotoateliér";;;;;;;;;;;
"040245";;"Elektrický otočný stôl Puluz 30 cm USB (biely)";"4ab1aa5e-92c5-11f1-9dcd-bc2411833e01";"Foto a príslušenstvo > Fotoateliér";"Foto a príslušenstvo > Fotoateliér";;;;;;;;;;;
"041706";;"Fotopasca Puluz so selfie tyčou pre športové kamery (DJI Action, GoPro, Insta360)";"4abc6afc-92c5-11f1-9de9-bc2411833e01";"Foto a príslušenstvo > Selfie tyče > Selfie tyče a držiaky";"Foto a príslušenstvo > Selfie tyče > Selfie tyče a držiaky";;;;;;;;;;;
"038160";;"Solárna lampa Superfire FF10-B";"4ac6d2ee-92c5-11f1-b0c5-bc2411833e01";"Šport, hračky a voľný čas > Outdoor > Osvetlenie > Vonkajšie svetlá";"Šport, hračky a voľný čas > Outdoor > Osvetlenie > Vonkajšie svetlá";;;;;;;;;;;
"041177";;"Inteligentný samočistiaci záchod pre mačky Catlink Pro-X Štandardná verzia";"4ae62ff4-92c5-11f1-b061-bc2411833e01";"Zdravie a starostlivosť > Chovateľské potreby > Inteligentné toalety pre zvieratá";"Zdravie a starostlivosť > Chovateľské potreby > Inteligentné toalety pre zvieratá";;;;;;;;;;;
"038165";;"Solárna lampa Superfire FF13-C, 22 W, 300 lm, 2400 mAh";"4b054808-92c5-11f1-80c5-bc2411833e01";"Šport, hračky a voľný čas > Outdoor > Osvetlenie > Vonkajšie svetlá";"Šport, hračky a voľný čas > Outdoor > Osvetlenie > Vonkajšie svetlá";;;;;;;;;;;
"041916";;"Kávovar na kapsule 5 v 1 HiBREW H2B (čierny)";"4b1107d8-92c5-11f1-aa6e-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Kávovary a espressá";"Domáce spotrebiče > Malé spotrebiče > Kávovary a espressá";;;;;;;;;;;
"041708";;"Otočný stojan Puluz 45 cm (čierny)";"4b256052-92c5-11f1-aed3-bc2411833e01";"Foto a príslušenstvo > Fotoateliér";"Foto a príslušenstvo > Fotoateliér";;;;;;;;;;;
"041709";;"Otočný stojan Puluz 45 cm (biely)";"4b2f1232-92c5-11f1-a377-bc2411833e01";"Foto a príslušenstvo > Fotoateliér";"Foto a príslušenstvo > Fotoateliér";;;;;;;;;;;
"041710";;"Otočný stojan Puluz s napájacou zásuvkou 45 cm (čierny)";"4b3957f6-92c5-11f1-baec-bc2411833e01";"Foto a príslušenstvo > Fotoateliér";"Foto a príslušenstvo > Fotoateliér";;;;;;;;;;;
"041713";;"Otočný držiak telefónu Puluz s univerzálnym 1/4 držiakom (čierny)";"4b516896-92c5-11f1-adfb-bc2411833e01";"Foto a príslušenstvo > Selfie tyče > Postroje, upevňovacie prvky a držiaky";"Foto a príslušenstvo > Selfie tyče > Postroje, upevňovacie prvky a držiaky";;;;;;;;;;;
"041716";;"Držiak telefónu Puluz";"4b5cc72c-92c5-11f1-96a4-bc2411833e01";"Foto a príslušenstvo > Selfie tyče > Postroje, upevňovacie prvky a držiaky";"Foto a príslušenstvo > Selfie tyče > Postroje, upevňovacie prvky a držiaky";;;;;;;;;;;
"041718";;"Selfie tyč/ statív Puluz dvojitá LED dióda";"4b677c94-92c5-11f1-886d-bc2411833e01";"Foto a príslušenstvo > Fotoateliér > Kruhové svetlá";"Foto a príslušenstvo > Fotoateliér > Kruhové svetlá";;;;;;;;;;;
"041765";;"Filter CPL PGYTECH pre DJI Mavic 3 Classic (profesionálny)";"4b71b2e0-92c5-11f1-9235-bc2411833e01";"Dróny a RC modely > Príslušenstvo pre drony > Filtre pre drony";"Dróny a RC modely > Príslušenstvo pre drony > Filtre pre drony";;;;;;;;;;;
"041767";;"Filter PGYTECH VND 6-9 stop pre DJI Mavic 3 Classic (profesionálny)";"4b7deb00-92c5-11f1-8d24-bc2411833e01";"Dróny a RC modely > Príslušenstvo pre drony > Filtre pre drony";"Dróny a RC modely > Príslušenstvo pre drony > Filtre pre drony";;;;;;;;;;;
"041722";;"Dvojitá stojacia lampa s diaľkovým ovládaním BlitzWill BWL-FL-0001, 36 W (čierna)";"4b8d8a10-92c5-11f1-8e00-bc2411833e01";"Bezpečnosť a smart domácnosť > Osvetlenie";"Bezpečnosť a smart domácnosť > Osvetlenie";;;;;;;;;;;
"040791";;"Zvukový zosilňovač Blitzwolf AS-22, 45 W, Bluetooth 5.0, USB + diaľkové ovládanie (čierny)";"4b9c93d4-92c5-11f1-aff1-bc2411833e01";"TV, audio a video > Audio technika > Príslušenstvo k audio technike";"TV, audio a video > Audio technika > Audio technika – ostatné produkty";"TV, audio a video > Audio technika > Príslušenstvo k audio technike";;;;;;;;;;
"038163";;"Záhradná solárna lampa Superfire FF16-A, 600 mAh";"4ba73636-92c5-11f1-80c5-bc2411833e01";"Šport, hračky a voľný čas > Outdoor > Osvetlenie > Vonkajšie svetlá";"Šport, hračky a voľný čas > Outdoor > Osvetlenie > Vonkajšie svetlá";;;;;;;;;;;
"042427";;"Univerzálny prísavný držiak TELESIN s držiakom na telefón a akčnú kameru TE-SUC-012";"4bb1de42-92c5-11f1-af3e-bc2411833e01";"Foto a príslušenstvo > Selfie tyče > Postroje, upevňovacie prvky a držiaky";"Foto a príslušenstvo > Selfie tyče > Postroje, upevňovacie prvky a držiaky";;;;;;;;;;;
"042423";;"TELESIN Univerzálny držiak na rúrku riadidiel pre športové kamery (hliník)";"4bbbf63e-92c5-11f1-bcfc-bc2411833e01";"Foto a príslušenstvo > Selfie tyče > Selfie tyče a držiaky";"Foto a príslušenstvo > Selfie tyče > Selfie tyče a držiaky";;;;;;;;;;;
"038159";;"Bicyklová baterka Superfire BL12 – 4800 mAh, USB, 2 režimy";"4bd0a372-92c5-11f1-96e3-bc2411833e01";"Šport, hračky a voľný čas > Príslušenstvo pre bicykle > Lampy";"Šport, hračky a voľný čas > Príslušenstvo pre bicykle > Lampy";;;;;;;;;;;
"038836";;"Baterka Superfire GTS6 – 360 lm, USB-C, 7W, 5 režimov, 150 m";"4bdb3eb8-92c5-11f1-87de-bc2411833e01";"Šport, hračky a voľný čas > Outdoor > Svietidlá > Ostatné";"Šport, hračky a voľný čas > Outdoor > Svietidlá > Ostatné";;;;;;;;;;;
"038834";;"Čelovka Superfire HL25, 700 lm, USB-C";"4bf28ad2-92c5-11f1-ba46-bc2411833e01";"Šport, hračky a voľný čas > Outdoor > Svietidlá > Čelovky";"Šport, hračky a voľný čas > Outdoor > Svietidlá > Čelovky";;;;;;;;;;;
"038833";;"Svetlomet Superfire HL31, typ C";"4bfcbf98-92c5-11f1-a277-bc2411833e01";"Šport, hračky a voľný čas > Outdoor > Svietidlá > Čelovky";"Šport, hračky a voľný čas > Outdoor > Svietidlá > Čelovky";;;;;;;;;;;
"038832";;"Čelovka Superfire HL60 – 2300 lm, 4 režimy, 330 m, 36W LED";"4c0732c0-92c5-11f1-a92a-bc2411833e01";"Šport, hračky a voľný čas > Outdoor > Svietidlá > Čelovky";"Šport, hračky a voľný čas > Outdoor > Svietidlá > Čelovky";;;;;;;;;;;
"038828";;"Baterka Superfire MX16 – 600 lm, 500 mAh, USB-C, 4 režimy";"4c11bc18-92c5-11f1-b15b-bc2411833e01";"Šport, hračky a voľný čas > Outdoor > Svietidlá";"Šport, hračky a voľný čas > Outdoor > Svietidlá";;;;;;;;;;;
"041433";;"Powerbanka / štartér Lokithor J401 - 2500A 12V 74Wh";"4c1bf0ca-92c5-11f1-ac7d-bc2411833e01";"Auto-moto > Štartovacie káble";"Auto-moto > Štartovacie káble";;;;;;;;;;;
"043028";;"Stojan Sonoff NSPanel (biely)";"4c308eea-92c5-11f1-a5bb-bc2411833e01";"Bezpečnosť a smart domácnosť > Príslušenstvo pre zabezpečovacie systémy";"Bezpečnosť a smart domácnosť > Príslušenstvo pre zabezpečovacie systémy";;;;;;;;;;;
"043032";;"Stojanová základňa vypínača Sonoff NSPanel (čierny)";"4c3aef84-92c5-11f1-99e3-bc2411833e01";"Bezpečnosť a smart domácnosť > Príslušenstvo pre zabezpečovacie systémy";"Bezpečnosť a smart domácnosť > Príslušenstvo pre zabezpečovacie systémy";;;;;;;;;;;
"042422";;"Súprava filtrov TELESIN CPL/ND8/ND16/ND32 pre DJI Action 3/4/5";"4c45e09c-92c5-11f1-b3b0-bc2411833e01";"Foto a príslušenstvo > Príslušenstvo > Pre športové kamery";"Foto a príslušenstvo > Príslušenstvo > Pre športové kamery";;;;;;;;;;;
"038164";;"Solárna lampa Superfire FF6-B, 33W, 220lm, 1200mAh";"4c5040dc-92c5-11f1-8e4a-bc2411833e01";"Šport, hračky a voľný čas > Outdoor > Osvetlenie > Vonkajšie svetlá";"Šport, hračky a voľný čas > Outdoor > Osvetlenie > Vonkajšie svetlá";;;;;;;;;;;
"043141";;"Inteligentný termostat Avatto WT100 3A WiFi Tuya";"4c7259e2-92c5-11f1-9854-bc2411833e01";"Bezpečnosť a smart domácnosť > Prvky výkonu > Smart kúrenie > Termostaty";"Bezpečnosť a smart domácnosť > Prvky výkonu > Smart kúrenie > Termostaty";;;;;;;;;;;
"043027";;"Inteligentný termostatický radiátorový ventil Avatto TRV06 Zigbee 3.0 TUYA";"4c7d22dc-92c5-11f1-81a6-bc2411833e01";"Bezpečnosť a smart domácnosť > Prvky výkonu > Smart kúrenie";"Bezpečnosť a smart domácnosť > Prvky výkonu > Smart kúrenie";;;;;;;;;;;
"043142";;"Inteligentný termostat na ohrev vody Avatto WT100 3A WiFi Tuya";"4c92b3b8-92c5-11f1-b3e7-bc2411833e01";"Bezpečnosť a smart domácnosť > Prvky výkonu > Smart kúrenie > Termostaty";"Bezpečnosť a smart domácnosť > Prvky výkonu > Smart kúrenie > Termostaty";;;;;;;;;;;
"043145";;"Inteligentný termostat Avatto ZWT100 3A Zigbee Tuya";"4c9d271c-92c5-11f1-947d-bc2411833e01";"Bezpečnosť a smart domácnosť > Prvky výkonu > Smart kúrenie > Termostaty";"Bezpečnosť a smart domácnosť > Prvky výkonu > Smart kúrenie > Termostaty";;;;;;;;;;;
"043157";;"Inteligentný termostat Avatto WT50 3A Wi-Fi Tuya";"4cb2d49a-92c5-11f1-907b-bc2411833e01";"Bezpečnosť a smart domácnosť > Prvky výkonu > Smart kúrenie > Termostaty";"Bezpečnosť a smart domácnosť > Prvky výkonu > Smart kúrenie > Termostaty";;;;;;;;;;;
"043228";;"Sáčky na psie exkrementy PetKit - 8 roliek";"4cbdb306-92c5-11f1-b12f-bc2411833e01";"Zdravie a starostlivosť > Chovateľské potreby > Venčenie a transport";"Zdravie a starostlivosť > Chovateľské potreby > Venčenie a transport";;;;;;;;;;;
"040417";;"Kempingová lampa Superfire T26-S – 500 lm, solárna, 18W, 3 režimy";"4ce42b94-92c5-11f1-9f59-bc2411833e01";"Šport, hračky a voľný čas > Outdoor > Osvetlenie > Kempingové svetlá";"Šport, hračky a voľný čas > Outdoor > Osvetlenie > Kempingové svetlá";;;;;;;;;;;
"045395";;"Cocinare CICM-301 Krush Mraziaca miska (čierna)";"4d21e1aa-92c5-11f1-b2e9-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Kuchynské príslušenstvo";"Domáce spotrebiče > Malé spotrebiče > Kuchynské príslušenstvo";;;;;;;;;;;
"043920";;"Detektor dymu X-Sense XS01-WT Tuya WiFi";"4d2ca1c6-92c5-11f1-b0a8-bc2411833e01";"Bezpečnosť a smart domácnosť > Prvky výkonu > Senzory pre smart domácnosť";"Bezpečnosť a smart domácnosť > Prvky výkonu > Senzory pre smart domácnosť";;;;;;;;;;;
"045443";;"Bezdrôtové slúchadlá Oneodio A10 (čierne)";"4dd2644e-92c5-11f1-9a93-bc2411833e01";"TV, audio a video > Audio technika > Slúchadlá > Bezdrôtové slúchadlá > Náhlavné slúchadlá";"TV, audio a video > Audio technika > Audio technika – ostatné produkty";"TV, audio a video > Audio technika > Slúchadlá > Bezdrôtové slúchadlá > Náhlavné slúchadlá";;;;;;;;;;
"045435";;"Drôtové slúchadlá Oneodio A71D (čierne)";"4de6cbb4-92c5-11f1-9679-bc2411833e01";"TV, audio a video > Audio technika > Slúchadlá > Drôtové slúchadlá";"TV, audio a video > Audio technika > Audio technika – ostatné produkty";"TV, audio a video > Audio technika > Slúchadlá > Drôtové slúchadlá";;;;;;;;;;
"045432";;"Slúchadlá Oneodio A71 (hnedé)";"4df0952c-92c5-11f1-b038-bc2411833e01";"TV, audio a video > Audio technika > Slúchadlá > Drôtové slúchadlá";"TV, audio a video > Audio technika > Audio technika – ostatné produkty";"TV, audio a video > Audio technika > Slúchadlá > Drôtové slúchadlá";;;;;;;;;;
"045440";;"Bezdrôtové slúchadlá Oneodio Fusion A70 (ružové)";"4dfa891a-92c5-11f1-9441-bc2411833e01";"TV, audio a video > Audio technika > Slúchadlá > Bezdrôtové slúchadlá > Náhlavné slúchadlá";"TV, audio a video > Audio technika > Audio technika – ostatné produkty";"TV, audio a video > Audio technika > Slúchadlá > Bezdrôtové slúchadlá > Náhlavné slúchadlá";;;;;;;;;;
"045430";;"Slúchadlá Oneodio Pro50 (čierne)";"4e0497d4-92c5-11f1-b106-bc2411833e01";"TV, audio a video > Audio technika > Slúchadlá > Drôtové slúchadlá";"TV, audio a video > Audio technika > Audio technika – ostatné produkty";"TV, audio a video > Audio technika > Slúchadlá > Drôtové slúchadlá";;;;;;;;;;
"045439";;"Bezdrôtové slúchadlá Oneodio Fusion A70 (zlaté)";"4e0efdd2-92c5-11f1-ad49-bc2411833e01";"TV, audio a video > Audio technika > Slúchadlá > Bezdrôtové slúchadlá > Náhlavné slúchadlá";"TV, audio a video > Audio technika > Audio technika – ostatné produkty";"TV, audio a video > Audio technika > Slúchadlá > Bezdrôtové slúchadlá > Náhlavné slúchadlá";;;;;;;;;;
"045437";;"Bezdrôtové slúchadlá Oneodio Pro C (čierne)";"4e1b4f56-92c5-11f1-9441-bc2411833e01";"TV, audio a video > Audio technika > Slúchadlá > Bezdrôtové slúchadlá > Náhlavné slúchadlá";"TV, audio a video > Audio technika > Audio technika – ostatné produkty";"TV, audio a video > Audio technika > Slúchadlá > Bezdrôtové slúchadlá > Náhlavné slúchadlá";;;;;;;;;;
"045438";;"Bezdrôtové slúchadlá Oneodio Fusion A70 (čierne)";"4e2766b0-92c5-11f1-b76b-bc2411833e01";"TV, audio a video > Audio technika > Slúchadlá > Bezdrôtové slúchadlá > Náhlavné slúchadlá";"TV, audio a video > Audio technika > Audio technika – ostatné produkty";"TV, audio a video > Audio technika > Slúchadlá > Bezdrôtové slúchadlá > Náhlavné slúchadlá";;;;;;;;;;
"045431";;"Slúchadlá TWS Oneodio Pro50 (sivé)";"4e322db6-92c5-11f1-a6cc-bc2411833e01";"TV, audio a video > Audio technika > Slúchadlá > Drôtové slúchadlá";"TV, audio a video > Audio technika > Audio technika – ostatné produkty";"TV, audio a video > Audio technika > Slúchadlá > Drôtové slúchadlá";;;;;;;;;;
"045428";;"Slúchadlá Oneodio Pro30 (strieborné)";"4e3c4044-92c5-11f1-a9e4-bc2411833e01";"TV, audio a video > Audio technika > Slúchadlá > Drôtové slúchadlá";"TV, audio a video > Audio technika > Audio technika – ostatné produkty";"TV, audio a video > Audio technika > Slúchadlá > Drôtové slúchadlá";;;;;;;;;;
"045427";;"Slúchadlá Oneodio Pro10 (červené)";"4e463b26-92c5-11f1-b122-bc2411833e01";"TV, audio a video > Audio technika > Slúchadlá > Bezdrôtové slúchadlá > Náhlavné slúchadlá";"TV, audio a video > Audio technika > Audio technika – ostatné produkty";"TV, audio a video > Audio technika > Slúchadlá > Bezdrôtové slúchadlá > Náhlavné slúchadlá";;;;;;;;;;
"045425";;"Slúchadlá Oneodio Pro10 (čierne)";"4e5af052-92c5-11f1-8532-bc2411833e01";"TV, audio a video > Audio technika > Slúchadlá > Drôtové slúchadlá";"TV, audio a video > Audio technika > Audio technika – ostatné produkty";"TV, audio a video > Audio technika > Slúchadlá > Drôtové slúchadlá";;;;;;;;;;
"045752";;"Podwójne inteligentne gniazdko WiFi Gosund SP211, 2 sztuki 3500W (dwupak) Tuya";"4e661dce-92c5-11f1-890f-bc2411833e01";"Bezpečnosť a smart domácnosť > Prvky výkonu > Smart zástrčky > Zásuvky";"Bezpečnosť a smart domácnosť > Prvky výkonu > Smart zástrčky > Zásuvky";;;;;;;;;;;
"045780";;"Sunnylife tablet holder for DJI RC-N1 / RC-N2 / RC-N3 controller (ZJ508 )";"4e880100-92c5-11f1-be95-bc2411833e01";"Dróny a RC modely > Príslušenstvo pre drony > DJI";"Dróny a RC modely > Príslušenstvo pre drony > DJI";;;;;;;;;;;
"045782";;"Sunnylife Puzdro na prenášanie pre DJI RS 3 Mini";"4e9267f8-92c5-11f1-b946-bc2411833e01";"Foto a príslušenstvo > Príslušenstvo > Pre stabilizátory";"Foto a príslušenstvo > Príslušenstvo > Pre stabilizátory";;;;;;;;;;;
"046017";;"Cyklistické nohavice Rockbros Veľkosť: L 204203310 03 (čierna)";"4eab5b14-92c5-11f1-bdf8-bc2411833e01";"Šport, hračky a voľný čas > Príslušenstvo pre bicykle";"Šport, hračky a voľný čas > Príslušenstvo pre bicykle";;;;;;;;;;;
"085433";;"Inteligentný WiFi termostat Meross MTS200HK(EU) (HomeKit)";"4eccdec4-92c5-11f1-ad8c-bc2411833e01";"Bezpečnosť a smart domácnosť > Prvky výkonu > Smart kúrenie > Termostaty";"Bezpečnosť a smart domácnosť > Prvky výkonu > Smart kúrenie > Termostaty";;;;;;;;;;;
"045007";;"Kábel k USB-A / Lightning / 2,4A / 1,2 m Joyroom S-UL012A3 (biely)";"4ed717ae-92c5-11f1-a124-bc2411833e01";"Mobily, smart hodinky a tablety > USB káble";"Mobily, smart hodinky a tablety > USB káble";;;;;;;;;;;
"044699";;"Kábel k USB-A / Lightning / 2,4A / 0,25 m Joyroom S-UL012A9 (čierny)";"4ee13a4a-92c5-11f1-8ff8-bc2411833e01";"Mobily, smart hodinky a tablety > USB káble";"Mobily, smart hodinky a tablety > USB káble";;;;;;;;;;;
"044698";;"Kábel k USB-A / Lightning / 2,4 A / 2 m Joyroom S-UL012A9 (biely)";"4eeb6f1a-92c5-11f1-b6c5-bc2411833e01";"Mobily, smart hodinky a tablety > USB káble";"Mobily, smart hodinky a tablety > USB káble";;;;;;;;;;;
"044876";;"Kábel USB HDMI-HDMI / 4K 60Hz / 2m Joyroom SY-20H1 (sivý)";"4f0ed98c-92c5-11f1-8ca2-bc2411833e01";"Mobily, smart hodinky a tablety > USB káble";"Mobily, smart hodinky a tablety > USB káble";;;;;;;;;;;
"044652";;"Vysielač/prijímač Bluetooth 5.2 BlitzMax BT05, aptX";"4f195880-92c5-11f1-b783-bc2411833e01";"Mobily, smart hodinky a tablety";"Mobily, smart hodinky a tablety";;;;;;;;;;;
"044424";;"Pero Baseus Smooth Writing 2 Stylus Pen (biele)";"4f282982-92c5-11f1-a8ad-bc2411833e01";"Mobily, smart hodinky a tablety";"Mobily, smart hodinky a tablety";;;;;;;;;;;
"044441";;"Baseus Crystal Tvrdené sklo 0,3 mm pre tablet Huawei MatePad Pro 12,6""";"4f4334d4-92c5-11f1-85ea-bc2411833e01";"Mobily, smart hodinky a tablety > Príslušenstvo > Tvrdené sklá pre mobilné telefóny";"Mobily, smart hodinky a tablety > Príslušenstvo > Tvrdené sklá pre mobilné telefóny";;;;;;;;;;;
"046683";;"Vodotesné puzdro pre relé Sonoff IP66";"4f4f8a4a-92c5-11f1-bc88-bc2411833e01";"Bezpečnosť a smart domácnosť > Príslušenstvo pre zabezpečovacie systémy";"Bezpečnosť a smart domácnosť > Príslušenstvo pre zabezpečovacie systémy";;;;;;;;;;;
"044430";;"Stylus na hladké písanie s LED indikátormi (aktívny) biely";"4f5baa3c-92c5-11f1-84f3-bc2411833e01";"Mobily, smart hodinky a tablety";"Mobily, smart hodinky a tablety";;;;;;;;;;;
"046734";;"Sunnylife Podvozok pre DJI Mini 3 Pro (MM3-LG399)";"4f72502a-92c5-11f1-9792-bc2411833e01";"Dróny a RC modely > Príslušenstvo pre drony > DJI";"Dróny a RC modely > Príslušenstvo pre drony > DJI";;;;;;;;;;;
"046675";;"Monitor UTOUR C2M";"4f9114f6-92c5-11f1-8533-bc2411833e01";"Auto-moto";"Auto-moto";;;;;;;;;;;
"046755";;"Sada 4 filtrov CPL ND 4/8 UV Sunnylife pre DJI Mini 2 (MM-FI9257)";"4f9b9f02-92c5-11f1-a890-bc2411833e01";"Dróny a RC modely > Príslušenstvo pre drony > Filtre pre drony";"Dróny a RC modely > Príslušenstvo pre drony > Filtre pre drony";;;;;;;;;;;
"046756";;"Sada 4 filtrov ND-PL 4/8/16/32 Sunnylife pre DJI Mini 2 (MM-FI9255)";"4fa5bd3e-92c5-11f1-89ef-bc2411833e01";"Dróny a RC modely > Príslušenstvo pre drony > Filtre pre drony";"Dróny a RC modely > Príslušenstvo pre drony > Filtre pre drony";;;;;;;;;;;
"044677";;"Sklenená počítačová skriňa Darkflash DK431 + 4 ventilátory (čierna)";"4fcdcbe4-92c5-11f1-a845-bc2411833e01";"Počítače a notebooky > Herné príslušenstvo > Skrine > S ventilátorom";"Počítače a notebooky > Herné príslušenstvo > Skrine > S ventilátorom";;;;;;;;;;;
"047115";;"Kefap pre psy a mačky Petkit";"4fe2a406-92c5-11f1-a1ee-bc2411833e01";"Zdravie a starostlivosť > Chovateľské potreby > Prípravky na starostlivosť o zvieratá";"Zdravie a starostlivosť > Chovateľské potreby > Prípravky na starostlivosť o zvieratá";;;;;;;;;;;
"048114";;"Filter 1-5 stop Freewell Sherpa True Color VND pre iPhone 13 / iPhone 14";"501047f8-92c5-11f1-ac25-bc2411833e01";"Foto a príslušenstvo > Filtre";"Foto a príslušenstvo > Filtre";;;;;;;;;;;
"048115";;"Filter CP Freewell Sherpa pre iPhone 13 / iPhone 14";"501a518a-92c5-11f1-a5ed-bc2411833e01";"Foto a príslušenstvo > Filtre";"Foto a príslušenstvo > Filtre";;;;;;;;;;;
