id;parentId;parentUrl;expandInMenu;visible;priority;access;title;linkText;url;topDescription;bottomDescription;metaTitle;metaDescription;
"45453";"43998";"ventilatory-do-koupelny-wc-zakladni";"0";"1";"";"1";"Pre průměr potrubie 150 mm";"Pre průměr potrubie 150 mm";"pre-prumer-potrubie-150-mm-3";"";"";"Ventilátory do koupelny/WC - základní – Pre průměr potrubie 150 mm";"Ventilátory do koupelny/WC - základní – Pre průměr potrubie 150 mm – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"45495";"43998";"ventilatory-do-koupelny-wc-zakladni";"0";"1";"";"1";"Pre průměr potrubie 125 mm";"Pre průměr potrubie 125 mm";"pre-prumer-potrubie-125-mm-2";"";"";"Ventilátory do koupelny/WC - základní – Pre průměr potrubie 125 mm";"Ventilátory do koupelny/WC - základní – Pre průměr potrubie 125 mm – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"44013";"44010";"ventilatory-do-koupelny-wc-do-potrubie";"0";"1";"";"1";"Pre průměr potrubie 150 mm";"Pre průměr potrubie 150 mm";"pre-prumer-potrubie-150-mm-2";"";"";"Ventilátory do koupelny/WC - do potrubie – Pre průměr potrubie 150 mm";"Ventilátory do koupelny/WC - do potrubie – Pre průměr potrubie 150 mm v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"44016";"44010";"ventilatory-do-koupelny-wc-do-potrubie";"0";"1";"";"1";"Pre průměr potrubie 125 mm";"Pre průměr potrubie 125 mm";"pre-prumer-potrubie-125-mm";"";"";"Ventilátory do koupelny/WC - do potrubie – Pre průměr potrubie 125 mm";"Ventilátory do koupelny/WC - do potrubie – Pre průměr potrubie 125 mm na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"44277";"44010";"ventilatory-do-koupelny-wc-do-potrubie";"0";"1";"";"1";"Pre průměr potrubie 100 mm";"Pre průměr potrubie 100 mm";"pre-prumer-potrubie-100-mm-3";"";"";"Ventilátory do koupelny/WC - do potrubie – Pre průměr potrubie 100 mm";"Ventilátory do koupelny/WC - do potrubie – Pre průměr potrubie 100 mm – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"44022";"44019";"priemyselne-ventilatory";"0";"1";"";"1";"Ventilátory podľa typové rady DOSPEL";"Ventilátory podľa typové rady DOSPEL";"ventilatory-podla-typove-rady-dospel-2";"";"";"Priemyselné ventilátory – Ventilátory podľa typové rady DOSPEL";"Priemyselné ventilátory – Ventilátory podľa typové rady DOSPEL – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"44439";"44019";"priemyselne-ventilatory";"0";"1";"";"1";"Ventilátory podľa typové rady VENTS";"Ventilátory podľa typové rady VENTS";"ventilatory-podla-typove-rady-vents-2";"";"";"Priemyselné ventilátory – Ventilátory podľa typové rady VENTS";"Priemyselné ventilátory – Ventilátory podľa typové rady VENTS: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"44025";"44022";"ventilatory-podla-typove-rady-dospel-2";"0";"1";"";"1";"Ventilátory - typ TURBO";"Ventilátory - typ TURBO";"ventilatory-typ-turbo";"";"";"Ventilátory - typ TURBO | PremiumStore.sk";"Ventilátory - typ TURBO – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"44046";"44043";"skolske-potreby";"0";"1";"";"1";"Malování a kreslení";"Malování a kreslení";"malovani-a-kresleni";"";"";"Malování a kreslení | PremiumStore.sk";"Malování a kreslení: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"44850";"44043";"skolske-potreby";"0";"1";"";"1";"Školské batohy, aktovky";"Školské batohy, aktovky";"skolske-batohy--aktovky";"";"";"Školské batohy, aktovky | PremiumStore.sk";"Školské batohy, aktovky skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"45552";"44043";"skolske-potreby";"0";"1";"";"1";"Peračníky";"Peračníky";"peracniky";"";"";"Peračníky | PremiumStore.sk";"Peračníky skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44052";"44049";"skolske-pomocky--tabule";"0";"1";"";"1";"Výtvarné potreby";"Výtvarné potreby";"vytvarne-potreby";"";"";"Výtvarné potreby | PremiumStore.sk";"Výtvarné potreby na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"44058";"44055";"vytvarne-hracky-a-tvoreni";"0";"1";"";"1";"Malování, barvy, šablony";"Malování, barvy, šablony";"malovani--barvy--sablony";"";"";"Malování, barvy, šablony | PremiumStore.sk";"Malování, barvy, šablony skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"45312";"44055";"vytvarne-hracky-a-tvoreni";"0";"1";"";"1";"Detská razítka";"Detská razítka";"detska-razitka";"";"";"Detská razítka | PremiumStore.sk";"Detská razítka v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"45339";"44055";"vytvarne-hracky-a-tvoreni";"0";"1";"";"1";"Kreativní sady";"Kreativní sady";"kreativni-sady";"";"";"Kreativní sady | PremiumStore.sk";"Kreativní sady: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"44094";"44091";"obkladacske-prace";"0";"1";"";"1";"Vrtáky";"Vrtáky";"vrtaky-2";"";"";"Obkladačské práce – Vrtáky | PremiumStore.sk";"Obkladačské práce – Vrtáky – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"44907";"44091";"obkladacske-prace";"0";"1";"";"1";"Spárování";"Spárování";"sparovani";"";"";"Spárování | PremiumStore.sk";"Spárování na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45054";"44091";"obkladacske-prace";"0";"1";"";"1";"Kříže a klinky";"Kříže a klinky";"krize-a-klinky";"";"";"Kříže a klinky | PremiumStore.sk";"Kříže a klinky: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"45180";"44091";"obkladacske-prace";"0";"1";"";"1";"Pomôcky";"Pomôcky";"pomocky";"";"";"Pomôcky | PremiumStore.sk";"Pomôcky v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"44106";"44103";"malirstvi-a-nateracstvi";"0";"1";"";"1";"Kefy";"Kefy";"kefy";"";"";"Malířství a natěračství – Kefy | PremiumStore.sk";"Malířství a natěračství – Kefy v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"44133";"44103";"malirstvi-a-nateracstvi";"0";"1";"";"1";"Valčeky";"Valčeky";"valceky";"";"";"Valčeky | PremiumStore.sk";"Valčeky skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44136";"44103";"malirstvi-a-nateracstvi";"0";"1";"";"1";"Ochranné fólie";"Ochranné fólie";"ochranne-folie";"";"";"Ochranné fólie | PremiumStore.sk";"Ochranné fólie skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"45057";"44103";"malirstvi-a-nateracstvi";"0";"1";"";"1";"Škrabky";"Škrabky";"skrabky";"";"";"Škrabky | PremiumStore.sk";"Škrabky na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45069";"44103";"malirstvi-a-nateracstvi";"0";"1";"";"1";"Vedrá";"Vedrá";"vedra-2";"";"";"Malířství a natěračství – Vedrá | PremiumStore.sk";"Malířství a natěračství – Vedrá skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"45249";"44103";"malirstvi-a-nateracstvi";"0";"1";"";"1";"Štětky";"Štětky";"stetky";"";"";"Štětky | PremiumStore.sk";"Štětky skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44121";"44118";"prislusenstvo-ku-gola-sadam";"0";"1";"";"1";"Nástrčné hlavice";"Nástrčné hlavice";"nastrcne-hlavice";"";"";"Nástrčné hlavice | PremiumStore.sk";"Nástrčné hlavice: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"44139";"44118";"prislusenstvo-ku-gola-sadam";"0";"1";"";"1";"Adaptéry a príslušenstvo";"Adaptéry a príslušenstvo";"adaptery-a-prislusenstvo";"";"";"Adaptéry a príslušenstvo | PremiumStore.sk";"Adaptéry a príslušenstvo na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45483";"44118";"prislusenstvo-ku-gola-sadam";"0";"1";"";"1";"Rázové hlavice";"Rázové hlavice";"razove-hlavice";"";"";"Rázové hlavice | PremiumStore.sk";"Rázové hlavice v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"45549";"44118";"prislusenstvo-ku-gola-sadam";"0";"1";"";"1";"Sady bitů";"Sady bitů";"sady-bitu";"";"";"Sady bitů | PremiumStore.sk";"Sady bitů skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44124";"44121";"nastrcne-hlavice";"0";"1";"";"1";"1/4"" nadstavce";"1/4"" nadstavce";"1-4--nadstavce";"";"";"1/4"" nadstavce | PremiumStore.sk";"1/4"" nadstavce – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"44127";"44121";"nastrcne-hlavice";"0";"1";"";"1";"1/2"" nadstavce";"1/2"" nadstavce";"1-2--nadstavce";"";"";"1/2"" nadstavce | PremiumStore.sk";"1/2"" nadstavce – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"45642";"44121";"nastrcne-hlavice";"0";"1";"";"1";"3/8"" bity";"3/8"" bity";"3-8--bity";"";"";"3/8"" bity | PremiumStore.sk";"3/8"" bity: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"44172";"44169";"mrizky";"0";"1";"";"1";"Mřížka kruhová s nástavcem";"Mřížka kruhová s nástavcem";"mrizka-kruhova-s-nastavcem";"";"";"Mřížka kruhová s nástavcem | PremiumStore.sk";"Mřížka kruhová s nástavcem na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"44184";"44169";"mrizky";"0";"1";"";"1";"Plastové mřížky do dveří";"Plastové mřížky do dveří";"plastove-mrizky-do-dveri";"";"";"Plastové mřížky do dveří | PremiumStore.sk";"Plastové mřížky do dveří: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"44790";"44169";"mrizky";"0";"1";"";"1";"Kovové mřížky";"Kovové mřížky";"kovove-mrizky";"";"";"Kovové mřížky | PremiumStore.sk";"Kovové mřížky skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44793";"44169";"mrizky";"0";"1";"";"1";"Mřížka sa síťkou s nástavcem";"Mřížka sa síťkou s nástavcem";"mrizka-sa-sitkou-s-nastavcem";"";"";"Mřížka sa síťkou s nástavcem | PremiumStore.sk";"Mřížka sa síťkou s nástavcem skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44796";"44169";"mrizky";"0";"1";"";"1";"Mřížka sa síťkou s nástavcem a s regulací";"Mřížka sa síťkou s nástavcem a s regulací";"mrizka-sa-sitkou-s-nastavcem-a-s-regulaci";"";"";"Mřížka sa síťkou s nástavcem a s regulací | PremiumStore.sk";"Mřížka sa síťkou s nástavcem a s regulací: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"45162";"44169";"mrizky";"0";"1";"";"1";"Mřížka sa síťkou bez nadstavce";"Mřížka sa síťkou bez nadstavce";"mrizka-sa-sitkou-bez-nadstavce";"";"";"Mřížka sa síťkou bez nadstavce | PremiumStore.sk";"Mřížka sa síťkou bez nadstavce na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45165";"44169";"mrizky";"0";"1";"";"1";"Mřížka sa síťkou bez nadstavce s regulací";"Mřížka sa síťkou bez nadstavce s regulací";"mrizka-sa-sitkou-bez-nadstavce-s-regulaci";"";"";"Mřížka sa síťkou bez nadstavce s regulací | PremiumStore.sk";"Mřížka sa síťkou bez nadstavce s regulací – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"45441";"44169";"mrizky";"0";"1";"";"1";"Mřížka kruhová s regulovatelným nástavcem";"Mřížka kruhová s regulovatelným nástavcem";"mrizka-kruhova-s-regulovatelnym-nastavcem";"";"";"Mřížka kruhová s regulovatelným nástavcem | PremiumStore.sk";"Mřížka kruhová s regulovatelným nástavcem – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"44178";"44175";"talirove-ventily-a-difuzery";"0";"1";"";"1";"Plastové talířové difuzéry";"Plastové talířové difuzéry";"plastove-talirove-difuzery";"";"";"Plastové talířové difuzéry | PremiumStore.sk";"Plastové talířové difuzéry na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"44733";"44175";"talirove-ventily-a-difuzery";"0";"1";"";"1";"Plastové talířové ventily";"Plastové talířové ventily";"plastove-talirove-ventily";"";"";"Plastové talířové ventily | PremiumStore.sk";"Plastové talířové ventily – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"45447";"44175";"talirove-ventily-a-difuzery";"0";"1";"";"1";"Kovové talířové ventily";"Kovové talířové ventily";"kovove-talirove-ventily";"";"";"Kovové talířové ventily | PremiumStore.sk";"Kovové talířové ventily skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"48126";"44208";"ventilatory";"0";"1";"";"1";"Stolové ventilátory";"Stolové ventilátory";"stolove-ventilatory";"";"";"";"";
"44304";"44301";"navijaky-a-zdvihaky";"0";"1";"";"1";"Navijaky";"Navijaky";"navijaky";"";"";"Navijaky | PremiumStore.sk";"Navijaky na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"44640";"44301";"navijaky-a-zdvihaky";"0";"1";"";"1";"Zdviháky a heváky";"Zdviháky a heváky";"zdvihaky-a-hevaky";"";"";"Zdviháky a heváky | PremiumStore.sk";"Zdviháky a heváky – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"44343";"44340";"mobilne-tv-a-sat-anteny";"0";"1";"";"1";"Antény pre DVB-T2 príjem";"Antény pre DVB-T2 príjem";"anteny-pre-dvb-t2-prijem";"";"";"Antény pre DVB-T2 príjem | PremiumStore.sk";"Antény pre DVB-T2 príjem v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"44370";"44367";"tlumivky--predradniky--zapalovace";"0";"1";"";"1";"Magnetické předřadníky - tlumivky";"Magnetické předřadníky - tlumivky";"magneticke-predradniky-tlumivky";"";"";"Magnetické předřadníky - tlumivky | PremiumStore.sk";"Magnetické předřadníky - tlumivky: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"44379";"44376";"vysavace-2";"0";"1";"";"1";"Ručné vysávače";"Ručné vysávače";"rucne-vysavace";"";"";"Vysávače – Ručné vysávače | PremiumStore.sk";"Vysávače – Ručné vysávače skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44475";"44376";"vysavace-2";"0";"1";"";"1";"Tyčové vysávače";"Tyčové vysávače";"tycove-vysavace-2";"";"";"Vysávače – Tyčové vysávače | PremiumStore.sk";"Vysávače – Tyčové vysávače – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"44586";"44376";"vysavace-2";"0";"1";"";"1";"Robotické vysávače";"Robotické vysávače";"roboticke-vysavace-2";"";"";"Vysávače – Robotické vysávače | PremiumStore.sk";"Vysávače – Robotické vysávače na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45003";"44376";"vysavace-2";"0";"1";"";"1";"Podlahové vysávače";"Podlahové vysávače";"podlahove-vysavace-2";"";"";"Vysávače – Podlahové vysávače | PremiumStore.sk";"Vysávače – Podlahové vysávače – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"44442";"44439";"ventilatory-podla-typove-rady-vents-2";"0";"1";"";"1";"Ventilátory - typ OV";"Ventilátory - typ OV";"ventilatory-typ-ov";"";"";"Ventilátory - typ OV | PremiumStore.sk";"Ventilátory - typ OV: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"44787";"44439";"ventilatory-podla-typove-rady-vents-2";"0";"1";"";"1";"Ventilátory - typ OVK";"Ventilátory - typ OVK";"ventilatory-typ-ovk";"";"";"Ventilátory - typ OVK | PremiumStore.sk";"Ventilátory - typ OVK v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"45024";"44439";"ventilatory-podla-typove-rady-vents-2";"0";"1";"";"1";"Ventilátory - typ TT pre";"Ventilátory - typ TT pre";"ventilatory-typ-tt-pre";"";"";"Ventilátory - typ TT pre | PremiumStore.sk";"Ventilátory - typ TT pre v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"45111";"44439";"ventilatory-podla-typove-rady-vents-2";"0";"1";"";"1";"Ventilátory - typ TT";"Ventilátory - typ TT";"ventilatory-typ-tt";"";"";"Ventilátory - typ TT | PremiumStore.sk";"Ventilátory - typ TT v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"45150";"44439";"ventilatory-podla-typove-rady-vents-2";"0";"1";"";"1";"Ventilátory - typ OVK1";"Ventilátory - typ OVK1";"ventilatory-typ-ovk1";"";"";"Ventilátory - typ OVK1 | PremiumStore.sk";"Ventilátory - typ OVK1 – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"45333";"44439";"ventilatory-podla-typove-rady-vents-2";"0";"1";"";"1";"Ventilátory - typ VKOMz";"Ventilátory - typ VKOMz";"ventilatory-typ-vkomz";"";"";"Ventilátory - typ VKOMz | PremiumStore.sk";"Ventilátory - typ VKOMz: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"45435";"44439";"ventilatory-podla-typove-rady-vents-2";"0";"1";"";"1";"Ventilátory - typ VK EC";"Ventilátory - typ VK EC";"ventilatory-typ-vk-ec";"";"";"Ventilátory - typ VK EC | PremiumStore.sk";"Ventilátory - typ VK EC skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"45489";"44439";"ventilatory-podla-typove-rady-vents-2";"0";"1";"";"1";"Ventilátory - typ VCN";"Ventilátory - typ VCN";"ventilatory-typ-vcn";"";"";"Ventilátory - typ VCN | PremiumStore.sk";"Ventilátory - typ VCN v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"45603";"44439";"ventilatory-podla-typove-rady-vents-2";"0";"1";"";"1";"Ventilátory - typ VKMz";"Ventilátory - typ VKMz";"ventilatory-typ-vkmz";"";"";"Ventilátory - typ VKMz | PremiumStore.sk";"Ventilátory - typ VKMz – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"45606";"44439";"ventilatory-podla-typove-rady-vents-2";"0";"1";"";"1";"Ventilátory - typ VK";"Ventilátory - typ VK";"ventilatory-typ-vk";"";"";"Ventilátory - typ VK | PremiumStore.sk";"Ventilátory - typ VK: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"45732";"44439";"ventilatory-podla-typove-rady-vents-2";"0";"1";"";"1";"Ventilátory - typ OV1";"Ventilátory - typ OV1";"ventilatory-typ-ov1";"";"";"Ventilátory - typ OV1 | PremiumStore.sk";"Ventilátory - typ OV1 v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"44466";"44463";"auto-koberce-kia";"0";"1";"";"1";"Optima";"Optima";"optima";"";"";"Optima | PremiumStore.sk";"Optima: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"45474";"44463";"auto-koberce-kia";"0";"1";"";"1";"Cerato";"Cerato";"cerato";"";"";"Cerato | PremiumStore.sk";"Cerato – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"44502";"44499";"klavesnice-2";"0";"1";"";"1";"K televizi";"K televizi";"k-televizi";"";"";"K televizi | PremiumStore.sk";"K televizi skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44637";"44634";"vybavenie-pokojicku-a-skolek";"0";"1";"";"1";"Hracie funkční nábytok";"Hracie funkční nábytok";"hracie-funkcni-nabytok";"";"";"Hracie funkční nábytok | PremiumStore.sk";"Hracie funkční nábytok skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44697";"44694";"cam-dekodery-a-karty";"0";"1";"";"1";"Dekódovací karty";"Dekódovací karty";"dekodovaci-karty";"";"";"Dekódovací karty | PremiumStore.sk";"Dekódovací karty v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"45300";"44694";"cam-dekodery-a-karty";"0";"1";"";"1";"CA moduly";"CA moduly";"ca-moduly";"";"";"CA moduly | PremiumStore.sk";"CA moduly – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"44703";"44700";"klieste-stiepacie";"0";"1";"";"1";"Kliešte štiepacie boční";"Kliešte štiepacie boční";"klieste-stiepacie-bocni";"";"";"Kliešte štiepacie boční | PremiumStore.sk";"Kliešte štiepacie boční – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"45387";"44700";"klieste-stiepacie";"0";"1";"";"1";"Kliešte štiepacie čelné";"Kliešte štiepacie čelné";"klieste-stiepacie-celne";"";"";"Kliešte štiepacie čelné | PremiumStore.sk";"Kliešte štiepacie čelné na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"44718";"44715";"vodo-topo";"0";"1";"";"1";"Horáky";"Horáky";"horaky";"";"";"Horáky | PremiumStore.sk";"Horáky na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45288";"44715";"vodo-topo";"0";"1";"";"1";"Rezačky";"Rezačky";"rezacky";"";"";"Rezačky | PremiumStore.sk";"Rezačky na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"44742";"44739";"pistole";"0";"1";"";"1";"Foukací pištole";"Foukací pištole";"foukaci-pistole";"";"";"Foukací pištole | PremiumStore.sk";"Foukací pištole – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"44781";"44778";"starostlivost-o-telo";"0";"1";"";"1";"Kulmy a sušiče vlasů";"Kulmy a sušiče vlasů";"kulmy-a-susice-vlasu";"";"";"Kulmy a sušiče vlasů | PremiumStore.sk";"Kulmy a sušiče vlasů na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"44853";"44850";"skolske-batohy--aktovky";"0";"1";"";"1";"Školské aktovky";"Školské aktovky";"skolske-aktovky";"";"";"Školské aktovky | PremiumStore.sk";"Školské aktovky skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44892";"44889";"diseqc-prepinace";"0";"1";"";"1";"Pre 2 LNB";"Pre 2 LNB";"pre-2-lnb";"";"";"Pre 2 LNB | PremiumStore.sk";"Pre 2 LNB v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"44940";"44937";"exterier-2";"0";"1";"";"1";"Oprava karoserie";"Oprava karoserie";"oprava-karoserie";"";"";"Oprava karoserie | PremiumStore.sk";"Oprava karoserie: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"44955";"44952";"sadrokarton";"0";"1";"";"1";"Hoblíky";"Hoblíky";"hobliky";"";"";"Hoblíky | PremiumStore.sk";"Hoblíky skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44982";"44979";"domove-videotelefony";"0";"1";"";"1";"Analogové";"Analogové";"analogove";"";"";"Analogové | PremiumStore.sk";"Analogové na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45588";"44979";"domove-videotelefony";"0";"1";"";"1";"IP videotelefony";"IP videotelefony";"ip-videotelefony";"";"";"IP videotelefony | PremiumStore.sk";"IP videotelefony – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"45051";"45048";"prislusenstvo-k-vrtackam";"0";"1";"";"1";"Sklíčidla";"Sklíčidla";"sklicidla";"";"";"Sklíčidla | PremiumStore.sk";"Sklíčidla – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"45063";"45060";"brusivo";"0";"1";"";"1";"Príslušenstvo";"Príslušenstvo";"prislusenstvo-17";"";"";"Brusivo – Príslušenstvo | PremiumStore.sk";"Brusivo – Príslušenstvo – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"45066";"45060";"brusivo";"0";"1";"";"1";"Brúsne papiere";"Brúsne papiere";"brusne-papiere";"";"";"Brúsne papiere | PremiumStore.sk";"Brúsne papiere – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"45297";"45060";"brusivo";"0";"1";"";"1";"Brúsne kotúče";"Brúsne kotúče";"brusne-kotuce";"";"";"Brúsne kotúče | PremiumStore.sk";"Brúsne kotúče – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"45366";"45060";"brusivo";"0";"1";"";"1";"Brúsne výseky delta";"Brúsne výseky delta";"brusne-vyseky-delta";"";"";"Brúsne výseky delta | PremiumStore.sk";"Brúsne výseky delta v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"45159";"45156";"krbove-ventilatory";"0";"1";"";"1";"Ventilátory KAM";"Ventilátory KAM";"ventilatory-kam";"";"";"Ventilátory KAM | PremiumStore.sk";"Ventilátory KAM skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"45234";"45231";"sluchadla-2";"0";"1";"";"1";"Slúchadlá";"Slúchadlá";"sluchadla-3";"";"";"Slúchadlá – Slúchadlá | PremiumStore.sk";"Slúchadlá – Slúchadlá – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"45408";"45231";"sluchadla-2";"0";"1";"";"1";"Slúchadlá herné";"Slúchadlá herné";"sluchadla-herne";"";"";"Slúchadlá herné | PremiumStore.sk";"Slúchadlá herné – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"45477";"45231";"sluchadla-2";"0";"1";"";"1";"Slúchadlá televízne";"Slúchadlá televízne";"sluchadla-televizne";"";"";"Slúchadlá televízne | PremiumStore.sk";"Slúchadlá televízne na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45714";"45231";"sluchadla-2";"0";"1";"";"1";"Slúchadlá Bluetooth";"Slúchadlá Bluetooth";"sluchadla-bluetooth";"";"";"Slúchadlá Bluetooth | PremiumStore.sk";"Slúchadlá Bluetooth skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
