id;parentId;parentUrl;expandInMenu;visible;priority;access;title;linkText;url;topDescription;bottomDescription;metaTitle;metaDescription;
"46131";"45819";"osvetlenie-3";"0";"1";"";"1";"Svietidlá";"Svietidlá";"svietidla-5";"";"";"Osvetlenie – Svietidlá | PremiumStore.sk";"Osvetlenie – Svietidlá na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"46206";"45819";"osvetlenie-3";"0";"1";"";"1";"Stojacie lampy";"Stojacie lampy";"stojacie-lampy";"";"";"Stojacie lampy | PremiumStore.sk";"Stojacie lampy skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"46578";"45819";"osvetlenie-3";"0";"1";"";"1";"Iné";"Iné";"ine-3";"";"";"Osvetlenie – Iné | PremiumStore.sk";"Osvetlenie – Iné: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"45828";"45825";"prvky-vykonu";"0";"1";"";"1";"Smart zástrčky";"Smart zástrčky";"smart-zastrcky";"";"";"Smart zástrčky | PremiumStore.sk";"Smart zástrčky na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45909";"45825";"prvky-vykonu";"0";"0";"";"1";"Senzory";"Senzory";"senzory";"";"";"Prvky výkonu – Senzory | PremiumStore.sk";"Prvky výkonu – Senzory: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"46047";"45825";"prvky-vykonu";"0";"1";"";"1";"Smart kúrenie";"Smart kúrenie";"smart-kurenie";"";"";"Smart kúrenie | PremiumStore.sk";"Smart kúrenie: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"46095";"45825";"prvky-vykonu";"0";"1";"";"1";"Smart zámky";"Smart zámky";"smart-zamky";"";"";"Smart zámky | PremiumStore.sk";"Smart zámky – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"48381";"45825";"prvky-vykonu";"0";"1";"";"1";"Senzory pre smart domácnosť";"Senzory pre smart domácnosť";"senzory-pre-smart-domacnost";"";"";"";"";
"45831";"45828";"smart-zastrcky";"0";"1";"";"1";"Zásuvky";"Zásuvky";"zasuvky-3";"";"";"Smart zástrčky – Zásuvky | PremiumStore.sk";"Smart zástrčky – Zásuvky – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46563";"45828";"smart-zastrcky";"0";"1";"";"1";"Napájacie lišty";"Napájacie lišty";"napajacie-listy-2";"";"";"Smart zástrčky – Napájacie lišty | PremiumStore.sk";"Smart zástrčky – Napájacie lišty na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45849";"45846";"svietidla-3";"0";"1";"";"1";"Ostatné";"Ostatné";"ostatne-14";"";"";"Svietidlá – Ostatné | PremiumStore.sk";"Svietidlá – Ostatné na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45852";"45846";"svietidla-3";"0";"1";"";"1";"Čelovky";"Čelovky";"celovky-2";"";"";"Svietidlá – Čelovky | PremiumStore.sk";"Svietidlá – Čelovky v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"45855";"45846";"svietidla-3";"0";"1";"";"1";"Pracovné svetlá";"Pracovné svetlá";"pracovne-svetla";"";"";"Pracovné svetlá | PremiumStore.sk";"Pracovné svetlá – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"45948";"45846";"svietidla-3";"0";"1";"";"1";"UV svietidlá";"UV svietidlá";"uv-svietidla";"";"";"UV svietidlá | PremiumStore.sk";"UV svietidlá skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"46716";"45846";"svietidla-3";"0";"1";"";"1";"Svetlá na bicykel";"Svetlá na bicykel";"svetla-na-bicykel";"";"";"Svetlá na bicykel | PremiumStore.sk";"Svetlá na bicykel – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"45897";"45894";"riadiace-jednotky";"0";"1";"";"1";"Smart ovládače";"Smart ovládače";"smart-ovladace";"";"";"Smart ovládače | PremiumStore.sk";"Smart ovládače – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"45942";"45894";"riadiace-jednotky";"0";"1";"";"1";"Prepínače";"Prepínače";"prepinace";"";"";"Prepínače | PremiumStore.sk";"Prepínače – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"45945";"45894";"riadiace-jednotky";"0";"1";"";"1";"Smart centrály";"Smart centrály";"smart-centraly";"";"";"Smart centrály | PremiumStore.sk";"Smart centrály – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"46089";"45894";"riadiace-jednotky";"0";"1";"";"1";"Ovládacie panely";"Ovládacie panely";"ovladacie-panely";"";"";"Ovládacie panely | PremiumStore.sk";"Ovládacie panely – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"45927";"45924";"osvetlenie-5";"0";"1";"";"1";"Kempingové svetlá";"Kempingové svetlá";"kempingove-svetla";"";"";"Kempingové svetlá | PremiumStore.sk";"Kempingové svetlá na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"46056";"45924";"osvetlenie-5";"0";"1";"";"1";"Vonkajšie svetlá";"Vonkajšie svetlá";"vonkajsie-svetla";"";"";"Vonkajšie svetlá | PremiumStore.sk";"Vonkajšie svetlá na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45933";"45930";"fontany";"0";"1";"";"1";"napájačky";"napájačky";"napajacky";"";"";"napájačky | PremiumStore.sk";"napájačky skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"45975";"45972";"holiace-strojceky-a-zastrihavace";"0";"0";"";"1";"Zastrihávače";"Zastrihávače";"zastrihavace-2";"";"";"Holiace strojčeky a zastrihávače – Zastrihávače | PremiumStore.sk";"Holiace strojčeky a zastrihávače – Zastrihávače – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46104";"45972";"holiace-strojceky-a-zastrihavace";"0";"0";"";"1";"Holiace strojčeky";"Holiace strojčeky";"holiace-strojceky-2";"";"";"Holiace strojčeky a zastrihávače – Holiace strojčeky | PremiumStore.sk";"Holiace strojčeky a zastrihávače – Holiace strojčeky v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"45990";"45987";"davkovace-krmiva";"0";"1";"";"1";"misky";"misky";"misky";"";"";"misky | PremiumStore.sk";"misky: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"46038";"46035";"pristroje-na-tvar";"0";"0";"";"1";"Kavitačné peelingy";"Kavitačné peelingy";"kavitacne-peelingy";"";"";"Kavitačné peelingy | PremiumStore.sk";"Kavitačné peelingy na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"46122";"46035";"pristroje-na-tvar";"0";"1";"";"1";"Masážne prístroje";"Masážne prístroje";"masazne-pristroje-2";"";"";"Prístroje na tvár – Masážne prístroje | PremiumStore.sk";"Prístroje na tvár – Masážne prístroje – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46545";"46035";"pristroje-na-tvar";"0";"1";"";"1";"Iné";"Iné";"ine";"";"";"Prístroje na tvár – Iné | PremiumStore.sk";"Prístroje na tvár – Iné – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"46044";"46041";"prislusenstvo-pre-bicykle";"0";"1";"";"1";"Lampy";"Lampy";"lampy";"";"";"Lampy | PremiumStore.sk";"Lampy na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"46194";"46041";"prislusenstvo-pre-bicykle";"0";"1";"";"1";"Cyklotašky";"Cyklotašky";"cyklotasky-2";"";"";"Príslušenstvo pre bicykle – Cyklotašky | PremiumStore.sk";"Príslušenstvo pre bicykle – Cyklotašky – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46200";"46041";"prislusenstvo-pre-bicykle";"0";"1";"";"1";"Náhradné diely a nástroje";"Náhradné diely a nástroje";"nahradne-diely-a-nastroje";"";"";"Náhradné diely a nástroje | PremiumStore.sk";"Náhradné diely a nástroje skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"46224";"46041";"prislusenstvo-pre-bicykle";"0";"1";"";"1";"Oblečenie";"Oblečenie";"oblecenie";"";"";"Oblečenie | PremiumStore.sk";"Oblečenie – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"46422";"46041";"prislusenstvo-pre-bicykle";"0";"1";"";"1";"Cyklopočítače";"Cyklopočítače";"cyklopocitace";"";"";"Cyklopočítače | PremiumStore.sk";"Cyklopočítače v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"46425";"46041";"prislusenstvo-pre-bicykle";"0";"1";"";"1";"Senzory";"Senzory";"senzory-2";"";"";"Príslušenstvo pre bicykle – Senzory | PremiumStore.sk";"Príslušenstvo pre bicykle – Senzory na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"46428";"46041";"prislusenstvo-pre-bicykle";"0";"1";"";"1";"Rukoväte";"Rukoväte";"rukovate";"";"";"Rukoväte | PremiumStore.sk";"Rukoväte skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"46431";"46041";"prislusenstvo-pre-bicykle";"0";"1";"";"1";"Pumpy";"Pumpy";"pumpy";"";"";"Pumpy | PremiumStore.sk";"Pumpy na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"46050";"46047";"smart-kurenie";"0";"1";"";"1";"Termostatické hlavice";"Termostatické hlavice";"termostaticke-hlavice-2";"";"";"Smart kúrenie – Termostatické hlavice | PremiumStore.sk";"Smart kúrenie – Termostatické hlavice: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"46140";"46047";"smart-kurenie";"0";"1";"";"1";"Termostaty";"Termostaty";"termostaty-2";"";"";"Smart kúrenie – Termostaty | PremiumStore.sk";"Smart kúrenie – Termostaty: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"46356";"46047";"smart-kurenie";"0";"1";"";"1";"Ovládače klimatizácie";"Ovládače klimatizácie";"ovladace-klimatizacie";"";"";"Ovládače klimatizácie | PremiumStore.sk";"Ovládače klimatizácie: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"48405";"46047";"smart-kurenie";"0";"1";"";"1";"Ovládače klimatizácie a tepelného čerpadla";"Ovládače klimatizácie a tepelného čerpadla";"ovladace-klimatizacie-a-tepelneho-cerpadla";"";"";"";"";
"46083";"46080";"sonicke-zubne-kefky";"0";"0";"";"1";"Sonické zubné kefky";"Sonické zubné kefky";"sonicke-zubne-kefky-2";"";"";"Sonické zubné kefky – Sonické zubné kefky | PremiumStore.sk";"Sonické zubné kefky – Sonické zubné kefky: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"46377";"46080";"sonicke-zubne-kefky";"0";"1";"";"1";"Príslušenstvo";"Príslušenstvo";"prislusenstvo-23";"";"";"Sonické zubné kefky – Príslušenstvo | PremiumStore.sk";"Sonické zubné kefky – Príslušenstvo: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"46146";"46143";"edukativne";"0";"1";"";"1";"Programovateľní roboti";"Programovateľní roboti";"programovatelni-roboti";"";"";"Programovateľní roboti | PremiumStore.sk";"Programovateľní roboti – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46218";"46215";"kuchynske-prislusenstvo";"0";"1";"";"1";"Ostatné";"Ostatné";"ostatne-19";"";"";"Kuchynské príslušenstvo – Ostatné | PremiumStore.sk";"Kuchynské príslušenstvo – Ostatné – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"46335";"46215";"kuchynske-prislusenstvo";"0";"1";"";"1";"Na varenie";"Na varenie";"na-varenie";"";"";"Na varenie | PremiumStore.sk";"Na varenie na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"46236";"46233";"videorekordery";"0";"1";"";"1";"Príslušenstvo";"Príslušenstvo";"prislusenstvo-19";"";"";"Videorekordéry – Príslušenstvo | PremiumStore.sk";"Videorekordéry – Príslušenstvo skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"46818";"46233";"videorekordery";"0";"0";"";"1";"Videorekordéry";"Videorekordéry";"videorekordery-2";"";"";"Videorekordéry – Videorekordéry | PremiumStore.sk";"Videorekordéry – Videorekordéry – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"46275";"46272";"tlaciarne-stitkov";"0";"1";"";"1";"Štítky";"Štítky";"stitky";"";"";"Štítky | PremiumStore.sk";"Štítky: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"46521";"46272";"tlaciarne-stitkov";"0";"0";"";"1";"Tlačiarne štítkov";"Tlačiarne štítkov";"tlaciarne-stitkov-2";"";"";"Tlačiarne štítkov – Tlačiarne štítkov | PremiumStore.sk";"Tlačiarne štítkov – Tlačiarne štítkov – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"46284";"46281";"bezdrotove-adaptery-carplay";"0";"1";"";"1";"Android Auto";"Android Auto";"android-auto";"";"";"Android Auto | PremiumStore.sk";"Android Auto – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46332";"46329";"ustne-sprchy-2";"0";"0";"";"1";"Ústne sprchy";"Ústne sprchy";"ustne-sprchy-3";"";"";"Ústne sprchy – Ústne sprchy | PremiumStore.sk";"Ústne sprchy – Ústne sprchy – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46350";"46347";"kreativne-technologie";"0";"1";"";"1";"Laserové gravírovacie a rezacie stroje";"Laserové gravírovacie a rezacie stroje";"laserove-gravirovacie-a-rezacie-stroje";"";"";"Laserové gravírovacie a rezacie stroje | PremiumStore.sk";"Laserové gravírovacie a rezacie stroje na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"46413";"46347";"kreativne-technologie";"0";"1";"";"1";"3D tlač";"3D tlač";"3d-tlac";"";"";"3D tlač | PremiumStore.sk";"3D tlač – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46533";"46347";"kreativne-technologie";"0";"1";"";"1";"3D skenery";"3D skenery";"3d-skenery";"";"";"3D skenery | PremiumStore.sk";"3D skenery skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"46635";"46347";"kreativne-technologie";"0";"1";"";"1";"3D SLAM ručné skenery";"3D SLAM ručné skenery";"3d-slam-rucne-skenery";"";"";"3D SLAM ručné skenery | PremiumStore.sk";"3D SLAM ručné skenery v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"46686";"46347";"kreativne-technologie";"0";"0";"";"1";"Potlač textilu";"Potlač textilu";"potlac-textilu";"";"";"Potlač textilu | PremiumStore.sk";"Potlač textilu – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"46689";"46347";"kreativne-technologie";"0";"1";"";"1";"Metalurgia";"Metalurgia";"metalurgia";"";"";"Metalurgia | PremiumStore.sk";"Metalurgia – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"46707";"46347";"kreativne-technologie";"0";"0";"";"1";"Roboty";"Roboty";"roboty";"";"";"Roboty | PremiumStore.sk";"Roboty: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"46776";"46347";"kreativne-technologie";"0";"1";"";"1";"CNC stroje";"CNC stroje";"cnc-stroje";"";"";"CNC stroje | PremiumStore.sk";"CNC stroje – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"48426";"46347";"kreativne-technologie";"0";"1";"";"1";"Tlačiarne a lisy na potlač textilu";"Tlačiarne a lisy na potlač textilu";"tlaciarne-a-lisy-na-potlac-textilu";"";"";"";"";
"46353";"46350";"laserove-gravirovacie-a-rezacie-stroje";"0";"1";"";"1";"Zariadenie";"Zariadenie";"zariadenie";"";"";"Zariadenie | PremiumStore.sk";"Zariadenie – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46362";"46350";"laserove-gravirovacie-a-rezacie-stroje";"0";"1";"";"1";"Príslušenstvo";"Príslušenstvo";"prislusenstvo-22";"";"";"Laserové gravírovacie a rezacie stroje – Príslušenstvo";"Laserové gravírovacie a rezacie stroje – Príslušenstvo na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"46359";"46356";"ovladace-klimatizacie";"0";"0";"";"1";"tepelného čerpadla";"tepelného čerpadla";"tepelneho-cerpadla";"";"";"tepelného čerpadla | PremiumStore.sk";"tepelného čerpadla skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"46386";"46383";"baterie-2";"0";"1";"";"1";"Lítiové a NiMH";"Lítiové a NiMH";"litiove-a-nimh";"";"";"Lítiové a NiMH | PremiumStore.sk";"Lítiové a NiMH – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46407";"46404";"matka-a-dieta";"0";"0";"";"1";"Detská izba";"Detská izba";"detska-izba";"";"";"Detská izba | PremiumStore.sk";"Detská izba: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"46743";"46404";"matka-a-dieta";"0";"1";"";"1";"Kŕmenie dieťaťa";"Kŕmenie dieťaťa";"krmenie-dietata";"";"";"Kŕmenie dieťaťa | PremiumStore.sk";"Kŕmenie dieťaťa v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"46749";"46404";"matka-a-dieta";"0";"1";"";"1";"Odsávačky mlieka a masážne prístroje";"Odsávačky mlieka a masážne prístroje";"odsavacky-mlieka-a-masazne-pristroje";"";"";"Odsávačky mlieka a masážne prístroje | PremiumStore.sk";"Odsávačky mlieka a masážne prístroje: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"46824";"46404";"matka-a-dieta";"0";"1";"";"1";"Elektronické príslušenstvo";"Elektronické príslušenstvo";"elektronicke-prislusenstvo";"";"";"Elektronické príslušenstvo | PremiumStore.sk";"Elektronické príslušenstvo: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"46410";"46407";"detska-izba";"0";"0";"";"1";"Hodinky a budíky";"Hodinky a budíky";"hodinky-a-budiky";"";"";"Hodinky a budíky | PremiumStore.sk";"Hodinky a budíky v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"46416";"46413";"3d-tlac";"0";"1";"";"1";"3D tlačiarne";"3D tlačiarne";"3d-tlaciarne";"";"";"3D tlačiarne | PremiumStore.sk";"3D tlačiarne – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46443";"46413";"3d-tlac";"0";"1";"";"1";"Vlákna";"Vlákna";"vlakna";"";"";"Vlákna | PremiumStore.sk";"Vlákna skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"46446";"46413";"3d-tlac";"0";"1";"";"1";"Príslušenstvo pre 3D tlačiarne";"Príslušenstvo pre 3D tlačiarne";"prislusenstvo-pre-3d-tlaciarne";"";"";"Príslušenstvo pre 3D tlačiarne | PremiumStore.sk";"Príslušenstvo pre 3D tlačiarne skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"46449";"46413";"3d-tlac";"0";"1";"";"1";"Živice";"Živice";"zivice";"";"";"Živice | PremiumStore.sk";"Živice na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"46668";"46413";"3d-tlac";"0";"1";"";"1";"Diely";"Diely";"diely";"";"";"Diely | PremiumStore.sk";"Diely skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"46437";"46434";"elektricke-stanice";"0";"0";"";"1";"Príslušenstvo";"Príslušenstvo";"prislusenstvo-24";"";"";"Elektrické stanice – Príslušenstvo | PremiumStore.sk";"Elektrické stanice – Príslušenstvo na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"46830";"46434";"elektricke-stanice";"0";"0";"";"1";"Elektrické stanice";"Elektrické stanice";"elektricke-stanice-2";"";"";"Elektrické stanice – Elektrické stanice | PremiumStore.sk";"Elektrické stanice – Elektrické stanice skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"48408";"46434";"elektricke-stanice";"0";"1";"";"1";"Príslušenstvo k elektrickým staniciam";"Príslušenstvo k elektrickým staniciam";"prislusenstvo-k-elektrickym-staniciam";"";"";"";"";
"46509";"46506";"erotika";"0";"0";"";"1";"Vibrátory";"Vibrátory";"vibratory";"";"";"Vibrátory | PremiumStore.sk";"Vibrátory – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"46614";"46611";"fotovoltaicke-panely";"0";"0";"";"1";"Príslušenstvo";"Príslušenstvo";"prislusenstvo-26";"";"";"Fotovoltaické panely – Príslušenstvo | PremiumStore.sk";"Fotovoltaické panely – Príslušenstvo – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"46683";"46611";"fotovoltaicke-panely";"0";"0";"";"1";"Fotovoltaické panely";"Fotovoltaické panely";"fotovoltaicke-panely-2";"";"";"Fotovoltaické panely – Fotovoltaické panely | PremiumStore.sk";"Fotovoltaické panely – Fotovoltaické panely – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"46692";"46611";"fotovoltaicke-panely";"0";"0";"";"1";"Balkónové systémy";"Balkónové systémy";"balkonove-systemy";"";"";"Balkónové systémy | PremiumStore.sk";"Balkónové systémy: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"46680";"46677";"umyvanie-a-cistenie";"0";"1";"";"1";"Vysávače do auta";"Vysávače do auta";"vysavace-do-auta";"";"";"Vysávače do auta | PremiumStore.sk";"Vysávače do auta skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"46701";"46698";"rybarcenie";"0";"1";"";"1";"Návnada lode";"Návnada lode";"navnada-lode";"";"";"Návnada lode | PremiumStore.sk";"Návnada lode na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"46704";"46698";"rybarcenie";"0";"1";"";"1";"Ostatné";"Ostatné";"ostatne-24";"";"";"Rybárčenie – Ostatné | PremiumStore.sk";"Rybárčenie – Ostatné skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"46710";"46707";"roboty";"0";"0";"";"1";"Roboty Humanoidalne";"Roboty Humanoidalne";"roboty-humanoidalne";"";"";"Roboty Humanoidalne | PremiumStore.sk";"Roboty Humanoidalne: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"46713";"46710";"roboty-humanoidalne";"0";"0";"";"1";"Seria R1";"Seria R1";"seria-r1";"";"";"Seria R1 | PremiumStore.sk";"Seria R1 skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"48429";"46710";"roboty-humanoidalne";"0";"1";"";"1";"Humanoidné roboty séria R1";"Humanoidné roboty séria R1";"humanoidne-roboty-seria-r1";"";"";"";"";
"46752";"46749";"odsavacky-mlieka-a-masazne-pristroje";"0";"1";"";"1";"Odsávačky mlieka";"Odsávačky mlieka";"odsavacky-mlieka";"";"";"Odsávačky mlieka | PremiumStore.sk";"Odsávačky mlieka na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"46803";"46800";"batohy-3";"0";"1";"";"1";"tašky";"tašky";"tasky-2";"";"";"Batohy – tašky | PremiumStore.sk";"Batohy – tašky – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46827";"46824";"elektronicke-prislusenstvo";"0";"1";"";"1";"Slúchadlá a reproduktory";"Slúchadlá a reproduktory";"sluchadla-a-reproduktory";"";"";"Slúchadlá a reproduktory | PremiumStore.sk";"Slúchadlá a reproduktory skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"46842";"46839";"profesionalna-audio-technika";"0";"1";"";"1";"Náradia, Do It Yourself, napájanie, meracia technika";"Náradia, Do It Yourself, napájanie, meracia technika";"naradia--do-it-yourself--napajanie--meracia-technika";"";"";"Náradia, Do It Yourself, napájanie, meracia technika | PremiumStore.sk";"Náradia, Do It Yourself, napájanie, meracia technika – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46848";"46839";"profesionalna-audio-technika";"0";"1";"";"1";"Pódium, diskotéka, DJ";"Pódium, diskotéka, DJ";"podium--diskoteka--dj";"";"";"Pódium, diskotéka, DJ | PremiumStore.sk";"Pódium, diskotéka, DJ – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46860";"46839";"profesionalna-audio-technika";"0";"1";"";"1";"Káble, konektory a redukcie";"Káble, konektory a redukcie";"kable--konektory-a-redukcie";"";"";"Káble, konektory a redukcie | PremiumStore.sk";"Káble, konektory a redukcie v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"46884";"46839";"profesionalna-audio-technika";"0";"1";"";"1";"Car audio";"Car audio";"car-audio";"";"";"Car audio | PremiumStore.sk";"Car audio – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"46914";"46839";"profesionalna-audio-technika";"0";"1";"";"1";"Reproduktory";"Reproduktory";"reproduktory-5";"";"";"Profesionálna audio technika – Reproduktory | PremiumStore.sk";"Profesionálna audio technika – Reproduktory – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46920";"46839";"profesionalna-audio-technika";"0";"1";"";"1";"Plošné ozvučenie (100V rozhlasové ozvučenie)";"Plošné ozvučenie (100V rozhlasové ozvučenie)";"plosne-ozvucenie--100v-rozhlasove-ozvucenie";"";"";"Plošné ozvučenie (100V rozhlasové ozvučenie) | PremiumStore.sk";"Plošné ozvučenie (100V rozhlasové ozvučenie) – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46941";"46839";"profesionalna-audio-technika";"0";"1";"";"1";"Tlmočnícke, sprievodcovské a konferenčné systémy";"Tlmočnícke, sprievodcovské a konferenčné systémy";"tlmocnicke--sprievodcovske-a-konferencne-systemy";"";"";"Tlmočnícke, sprievodcovské a konferenčné systémy | PremiumStore.sk";"Tlmočnícke, sprievodcovské a konferenčné systémy: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"46986";"46839";"profesionalna-audio-technika";"0";"1";"";"1";"Výpredaj";"Výpredaj";"vypredaj";"";"";"Výpredaj | PremiumStore.sk";"Výpredaj – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
