date,product_card_id,on_bidded_position,satellite_name,click_source,shop_item_id,shop_item_name,portal_category_id,portal_category_name,portal_category_tree,visits_total,visits_free,visits_bidded,visits_not_bidded,costs_with_vat_total,costs_with_vat_bidded,costs_with_vat_not_bidded,costs_without_vat_total,costs_without_vat_bidded,costs_without_vat_not_bidded,orders_total,orders_free,orders_bidded,orders_not_bidded,revenue_total,revenue_free,revenue_bidded,revenue_not_bidded
2026-08-18,818125184,false,,product_detail,AT_ATO-KMDP-45P-BK,Kruger & Matz Digitální piano Kruger&Matz KMDP-45P-BK černé se stojanem,2032,Digitálne piana,Hobby>Hudobniny>Hudobné nástroje>Klávesové nástroje>Digitálne piana,1,0,0,1,0.744,0,0.744,0.615,0,0.615,0,0,0,0,0,0,0,0
2026-08-18,669628069,false,,product_detail,KB_100002067419,Guzzanti GZ 256A,1041,Chladničky,Veľké spotrebiče>Spotrebiče do kuchyne>Chladenie a mrazenie>Chladničky,2,0,0,2,1.018,0,1.018,0.842,0,0.842,0,0,0,0,0,0,0,0
2026-08-18,430306483,false,,search,AT_BL-82-219,"Baterie olověná 12V / 7,5Ah XTREME / Enerwell bezúdržbový akumulátor",2973,Olovené batérie,Elektronika>Batérie a nabíjanie>Batérie>Olovené batérie,1,0,0,1,0.122,0,0.122,0.101,0,0.101,0,0,0,0,0,0,0,0
2026-08-18,785310368,false,,product_detail,SOL_TE110S,Solight senzor pre meteostanice TE110,3774,Príslušenstvo k meteostaniciam,Elektronika>Inteligentná domácnosť>Príslušenstvo k meteostaniciam,1,0,0,1,0.08,0,0.08,0.066,0,0.066,0,0,0,0,0,0,0,0
2026-08-18,741428313,false,,product_detail,069050,Reproduktory Edifier MR3 2.0 (čierne),705,Reprosústavy a reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Reprosústavy a reproduktory",1,0,0,1,0.186,0,0.186,0.154,0,0.154,0,0,0,0,0,0,0,0
2026-08-18,821018660,false,,search,AT_T00025102,TechniSat DIGITRADIO 372 CD IR stříbrné,706,Rádioprijímače,"Elektronika>TV, audio, video>Prenosné audio>Rádioprijímače",1,0,0,1,0.278,0,0.278,0.23,0,0.23,0,0,0,0,0,0,0,0
2026-08-18,6389979,false,,product_detail,BAS_BASYS-B_024644,BOSE Model 251 - biela,705,Reprosústavy a reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Reprosústavy a reproduktory",1,0,0,1,0.38,0,0.38,0.314,0,0.314,0,0,0,0,0,0,0,0
2026-08-19,,false,,partner,,,,,,1,0,0,1,0.185,0,0.185,0.153,0,0.153,1,0,0,1,72.9,0,0,72.9
2026-08-19,489979529,false,,product_detail,KB_100001368619,Yamaha YHT-4960 BLACK,705,Reprosústavy a reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Reprosústavy a reproduktory",1,0,0,1,0.396,0,0.396,0.327,0,0.327,0,0,0,0,0,0,0,0
2026-08-19,776640918,false,,product_detail,082890,Cycplus L7 zadné svetlo na bicykel s radarom,2379,Svetlá na bicykel,Šport a outdoor>Športy>Cyklistika>Príslušenstvo na bicykel>Svetlá na bicykel,1,0,0,1,0.189,0,0.189,0.156,0,0.156,0,0,0,0,0,0,0,0
2026-08-19,604570914,false,,product_detail,AT_SPR-4726018,Octagon SFX6018 S2 IP HD,2189,Satelitné prijímače,"Elektronika>TV, audio, video>Satelitná a digitálna technika>Satelitné prijímače",1,0,0,1,0.234,0,0.234,0.193,0,0.193,1,0,0,1,74.9,0,0,74.9
2026-08-19,748475469,false,,product_detail,KB_100002129682,Strong LEAP-S3 V2 Google TV box,719,Multimediálne centrá,"Elektronika>TV, audio, video>Videoprehrávače a rekordéry>Multimediálne centrá",1,0,0,1,0.223,0,0.223,0.184,0,0.184,0,0,0,0,0,0,0,0
2026-08-19,308779288,false,,product_detail,KB_100001826385,AKAI AS005RA-750B Zesilovač 5.1,805,Zosilňovače,"Elektronika>TV, audio, video>Hi-Fi komponenty>Zosilňovače",2,0,0,2,0.592,0,0.592,0.49,0,0.49,0,0,0,0,0,0,0,0
2026-08-19,836097706,false,,product_detail,082880,Cycplus AS2 PRO mini elektrické čerpadlo,1230,Pumpy na bicykel,Šport a outdoor>Športy>Cyklistika>Náradie na bicykel a údržba>Pumpy na bicykel,1,0,0,1,0.197,0,0.197,0.163,0,0.163,0,0,0,0,0,0,0,0
2026-08-19,765482216,false,,product_detail,KB_100002136640,Ariete Capri Citrusovač 413/CA,6539,Elektrické lisy na citrusy,Domáce a osobné spotrebiče>Kuchynské spotrebiče>Príprava jedla>Malé kuchynské spotrebiče>Vychytávky do kuchyne>Elektrické lisy na citrusy,2,0,0,2,0.688,0,0.688,0.568,0,0.568,0,0,0,0,0,0,0,0
2026-08-19,673539322,false,,product_detail,KB_100001143478,YAMAHA NS-P41 BLACK,705,Reprosústavy a reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Reprosústavy a reproduktory",1,0,0,1,0.324,0,0.324,0.268,0,0.268,0,0,0,0,0,0,0,0
2026-08-19,563587671,false,,product_detail,KB_100002065154,JBL Boombox 3 BLACK,5948,Bluetooth reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Bluetooth reproduktory",2,0,0,2,0.815,0,0.815,0.674,0,0.674,0,0,0,0,0,0,0,0
2026-08-19,817006077,false,,product_detail,077726,Profesionálny automobilový diagnostický skener OBD2 Ancel X6,4467,Autodiagnostiky,Auto-moto>Všetko pre autá>Elektronika do auta>Autodiagnostiky,1,0,0,1,0.401,0,0.401,0.331,0,0.331,0,0,0,0,0,0,0,0
2026-08-19,847485607,false,,search,MON_SP-60_4,"Monacor SP-60/4 Hi-fi stredobasový reproduktor, 30 W, 4 Ω",705,Reprosústavy a reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Reprosústavy a reproduktory",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19,707500503,false,,product_detail,029278,"Solárna lampa Superfire FF5-A, 63W, 500lm, 5000mAh",2619,Záhradné lampy,"Dielňa, stavba, záhrada>Záhrada>Záhradné osvetlenie>Záhradné lampy",1,0,0,1,0.271,0,0.271,0.224,0,0.224,0,0,0,0,0,0,0,0
2026-08-19,380316692,false,,product_detail,KB_100001942312,Leifheit LinoLift 500 85359,1707,Sušiaky na bielizeň,Bývanie a doplnky>Domáce potreby a upratovanie>Pranie a žehlenie>Sušiaky na bielizeň,1,0,0,1,0.427,0,0.427,0.353,0,0.353,1,0,0,1,55,0,0,55
2026-08-19,802079843,false,,product_detail,081507,Slúchadlá TWS QCY MeloBuds N70 (fialové),709,Slúchadlá,"Elektronika>TV, audio, video>Slúchadlá",1,0,0,1,0.221,0,0.221,0.183,0,0.183,0,0,0,0,0,0,0,0
2026-08-19,801943049,false,,product_detail,KB_100002197816,Armodd Silentwatch 8 Pro Black - 9166,4800,Inteligentné hodinky,"Elektronika>Mobily, tablety, nositeľná elektronika>Inteligentné hodinky",1,0,0,1,0.306,0,0.306,0.253,0,0.253,0,0,0,0,0,0,0,0
2026-08-19,510517882,false,,product_detail,AT_LP-TSA5004_1,"Autochladnička TEESA TSA5004.1 s funkcí ohřevu, 20l",1042,Prenosné chladničky,Veľké spotrebiče>Spotrebiče do kuchyne>Chladenie a mrazenie>Prenosné chladničky,1,0,0,1,0.292,0,0.292,0.241,0,0.241,0,0,0,0,0,0,0,0
2026-08-19,365111823,false,,product_detail,SOL_TE81W,"Solight meteostanica, extra veľký farebný LCD, teplota, vlhkosť, tlak, RCC, USB nabíjanie, biela",882,Meteostanice,Elektronika>Inteligentná domácnosť>Meteostanice,1,0,0,1,0.22,0,0.22,0.182,0,0.182,0,0,0,0,0,0,0,0
2026-08-19,760321386,false,,product_detail,SOL_PP126C-PD20,"Solight 3z + USB A+C 20W PD výsuvný blok zásuviek, 2m, nerez oceľ",3935,Zásuvky,"Dielňa, stavba, záhrada>Stavba>Elektromateriály>Elektroinštalačný materiál>Zásuvky, vypínače, termostaty>Zásuvky",1,0,0,1,0.35,0,0.35,0.289,0,0.289,0,0,0,0,0,0,0,0
2026-08-19,8565938,false,,product_detail,KB_100002201625,EDIFIER M1360 reproduktory černé,705,Reprosústavy a reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Reprosústavy a reproduktory",1,0,0,1,0.116,0,0.116,0.096,0,0.096,0,0,0,0,0,0,0,0
2026-08-19,834945226,false,,product_detail,078877,Flytec V801 5200mah návnada loď,8514,Zavážacie loďky,"Hobby>Rybárske potreby>Rybárske návnady, nástrahy a príslušenstvo>Zavážacie loďky",3,0,0,3,1.146,0,1.146,0.948,0,0.948,0,0,0,0,0,0,0,0
2026-08-19,829471564,false,,product_detail,085718,Webová kamera EMEET Pixy,766,Webkamery,Elektronika>Počítače a notebooky>Príslušenstvo k počítačom>Webkamery,1,0,0,1,0.24,0,0.24,0.198,0,0.198,0,0,0,0,0,0,0,0
2026-08-19,778327488,false,,product_detail,078756,Náhradné tyče Moza Racing RS079,6546,Diely na stavbu kokpitu,Gaming>Herné príslušenstvo>Diely na stavbu kokpitu,1,0,0,1,0.182,0,0.182,0.15,0,0.15,0,0,0,0,0,0,0,0
2026-08-19,737322976,false,,product_detail,KB_100002126960,Indesit BTW S50400 EU/N,962,Práčky,Veľké spotrebiče>Práčky a sušičky>Práčky,2,0,0,2,1.068,0,1.068,0.882,0,0.882,0,0,0,0,0,0,0,0
2026-08-19,825903341,false,,product_detail,082486,Bezdrôtový robot na čistenie bazénov WYBOT Winny 200,1560,Bazénové vysávače,"Dielňa, stavba, záhrada>Bazény a doplnky>Čistenie bazénov>Bazénové vysávače",2,0,0,2,0.988,0,0.988,0.816,0,0.816,1,0,0,1,110,0,0,110
2026-08-19,683897478,false,,product_detail,KB_100002202240,Leifheit Žehlicí prkno Classic M Black,3000,Žehliace dosky,Bývanie a doplnky>Domáce potreby a upratovanie>Pranie a žehlenie>Žehliace dosky,1,0,0,1,0.304,0,0.304,0.251,0,0.251,0,0,0,0,0,0,0,0
2026-08-19,565177664,false,,product_detail,KB_100001844091,Indesit BTW S6240P EU/N,962,Práčky,Veľké spotrebiče>Práčky a sušičky>Práčky,1,0,0,1,0.548,0,0.548,0.453,0,0.453,0,0,0,0,0,0,0,0
2026-08-19,708075727,false,,product_detail,062395,HiBREW 5-in-1 capsule coffee maker H1B-black (black),6706,Kávovary na kapsuly,Domáce a osobné spotrebiče>Kuchynské spotrebiče>Príprava nápojov>Kávovary a príprava kávy>Kávovary na kapsuly,1,0,0,1,0.444,0,0.444,0.367,0,0.367,0,0,0,0,0,0,0,0
2026-08-19,816489354,false,,product_detail,KB_100002200065,Guzzanti GZ 86RR,1041,Chladničky,Veľké spotrebiče>Spotrebiče do kuchyne>Chladenie a mrazenie>Chladničky,1,0,0,1,0.45,0,0.45,0.372,0,0.372,0,0,0,0,0,0,0,0
2026-08-19,742082172,false,,product_detail,065954,Bezdrôtové slúchadlá Edifier W830NB (čierne),709,Slúchadlá,"Elektronika>TV, audio, video>Slúchadlá",1,0,0,1,0.252,0,0.252,0.208,0,0.208,1,0,0,1,62,0,0,62
2026-08-19,718039451,false,,product_detail,SOL_WM-50W-RE,"Solight LED reflektor, 50W, prenosný, nabijací, 5000lm, oranžovo-čierny",4164,Dielenské svietidlá,"Dielňa, stavba, záhrada>Dielňa>Dielenské vybavenie>Dielenské svietidlá",1,0,0,1,0.35,0,0.35,0.289,0,0.289,0,0,0,0,0,0,0,0
2026-08-19,733799021,false,,product_detail,069216,"TWS QCY MeloBuds Pro HT08 Headphones, ANC (black)",709,Slúchadlá,"Elektronika>TV, audio, video>Slúchadlá",1,0,0,1,0.19,0,0.19,0.157,0,0.157,0,0,0,0,0,0,0,0
2026-08-19,273242153,false,,product_detail,AT_DOSENSLE2810M4N,Dálkový ovladač ALIEN SENCOR SLE2810M4,869,Diaľkové ovládače,"Elektronika>TV, audio, video>Príslušenstvo k TV, audio-video>Príslušenstvo k TV>Diaľkové ovládače",1,0,0,1,0.113,0,0.113,0.093,0,0.093,0,0,0,0,0,0,0,0
2026-08-19,581875279,false,,product_detail,KB_100002069227,Gorenje R4142PS,1041,Chladničky,Veľké spotrebiče>Spotrebiče do kuchyne>Chladenie a mrazenie>Chladničky,1,0,0,1,0.502,0,0.502,0.415,0,0.415,0,0,0,0,0,0,0,0
2026-08-19,741428313,false,,product_detail,069049,Reproduktory Edifier MR3 2.0 (biele),705,Reprosústavy a reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Reprosústavy a reproduktory",1,0,0,1,0.194,0,0.194,0.16,0,0.16,0,0,0,0,0,0,0,0
2026-08-19,819057793,false,,product_detail,KB_100002201377,Gorenje RK58DPB4I,1041,Chladničky,Veľké spotrebiče>Spotrebiče do kuchyne>Chladenie a mrazenie>Chladničky,1,0,0,1,0.488,0,0.488,0.403,0,0.403,0,0,0,0,0,0,0,0
2026-08-19,731439365,false,,product_detail,SOL_1V283,"Solight LED drevený vianočný stromek s dekoráciami, 13x LED, prírodné drevo, 53cm, 2x AA",5551,Vianočné osvetlenie,Bývanie a doplnky>Bytové dekorácie>Sviatočné dekorácie>Vianoce>Vianočné osvetlenie,1,0,0,1,0.304,0,0.304,0.251,0,0.251,0,0,0,0,0,0,0,0
2026-08-19,823784159,false,,product_detail,084374,Tablet HOTWAV TAB Pad 13 Pro (zelený),3021,Tablety,"Elektronika>Mobily, tablety, nositeľná elektronika>Tablety a čítačky>Tablety",1,0,0,1,0.227,0,0.227,0.188,0,0.188,0,0,0,0,0,0,0,0
2026-08-19,833707409,false,,search,079911,Mini PC GMKtec EVO-X1- AMD Ryzen AI 9 HX 370 - 32GB RAM + 1TB SSD WIN 11 Pro,748,Stolné počítače,Elektronika>Počítače a notebooky>Stolné počítače,1,0,0,1,0.484,0,0.484,0.4,0,0.4,0,0,0,0,0,0,0,0
2026-08-19,719161905,false,,product_detail,061673,Počítačová skriňa Darkflash Q15,775,PC skrine,Elektronika>Počítače a notebooky>Počítačové komponenty>PC skrine,1,0,0,1,0.14,0,0.14,0.116,0,0.116,0,0,0,0,0,0,0,0
2026-08-19,842874129,false,,search,067778,Sunnylife waterproof case for DJI Osmo Action 5 PRO/4/3,6021,Športové kamery,"Elektronika>Foto, kamery, optika>Foto a kamery>Športové kamery",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19,595042616,false,,product_detail,KB_100002131449,Candy CHW6LBX/4U2 IDEA,965,Varné dosky,Veľké spotrebiče>Spotrebiče do kuchyne>Varenie a ohrievanie>Varné dosky,1,0,0,1,0.269,0,0.269,0.222,0,0.222,0,0,0,0,0,0,0,0
2026-08-19,834764909,false,,product_detail,085465,Elektrická pumpa FLEXTAIL Zero Pump 2 (čierna),1230,Pumpy na bicykel,Šport a outdoor>Športy>Cyklistika>Náradie na bicykel a údržba>Pumpy na bicykel,1,0,0,1,0.128,0,0.128,0.106,0,0.106,0,0,0,0,0,0,0,0
2026-08-19,13762883,false,,product_detail,BAS_BASYS-C-1U,Behringer C-1U USB štúdiový kondenzátorový mikrofón,710,Mikrofóny,"Elektronika>TV, audio, video>Mikrofóny",1,0,0,1,0.182,0,0.182,0.15,0,0.15,0,0,0,0,0,0,0,0
2026-08-19,829471539,false,,product_detail,083091,Ultimea Skywave F40 BOOM Soundbar,5090,Soundbary,"Elektronika>TV, audio, video>Reproduktory, soundbary>Soundbary",1,0,0,1,0.296,0,0.296,0.245,0,0.245,0,0,0,0,0,0,0,0
2026-08-19,826641482,false,,product_detail,KB_100002202297,Krups EA201BE0,946,Automatické kávovary,Domáce a osobné spotrebiče>Kuchynské spotrebiče>Príprava nápojov>Kávovary a príprava kávy>Automatické kávovary,1,0,0,1,0.532,0,0.532,0.44,0,0.44,0,0,0,0,0,0,0,0
2026-08-19,115083170,false,,product_detail,KB_100000236692,Limobar LIMO BAR Edge - Grey,2927,Sódobary,Domáce a osobné spotrebiče>Kuchynské spotrebiče>Príprava nápojov>Sódobary,1,0,0,1,0.25,0,0.25,0.207,0,0.207,0,0,0,0,0,0,0,0
2026-08-19,727936366,false,,product_detail,075757,"Uperfect UGame J5 M173J15 17,3"" 3840*2160 60Hz prenosný monitor",816,Monitory,Elektronika>Počítače a notebooky>Monitory,1,0,0,1,0.31,0,0.31,0.256,0,0.256,0,0,0,0,0,0,0,0
2026-08-19,840480654,false,,product_detail,AT_LEC-RBA-4500-WH,"Paddleboard SUP REBEL ACTIVE RBA-4500-WH 11'6"" 350x81x15cm BÍLÝ",4782,Paddleboardy,Šport a outdoor>Športy>Vodné športy>Paddleboardy,1,0,0,1,0.302,0,0.302,0.25,0,0.25,0,0,0,0,0,0,0,0
2026-08-19,418019668,false,,product_detail,KB_100000821076,GORENJE F4142PW,959,Mrazničky,Veľké spotrebiče>Spotrebiče do kuchyne>Chladenie a mrazenie>Mrazničky,1,0,0,1,0.52,0,0.52,0.43,0,0.43,0,0,0,0,0,0,0,0
2026-08-19,729112205,false,,product_detail,075953,Prenosný monitor Arzopa A1S 14.0 (strieborno-sivý),816,Monitory,Elektronika>Počítače a notebooky>Monitory,1,0,0,1,0.184,0,0.184,0.152,0,0.152,0,0,0,0,0,0,0,0
2026-08-19,642049031,false,,product_detail,062241,Inteligentné hodinky Haylou LS02 Pro (strieborné),4800,Inteligentné hodinky,"Elektronika>Mobily, tablety, nositeľná elektronika>Inteligentné hodinky",1,0,0,1,0.12,0,0.12,0.099,0,0.099,0,0,0,0,0,0,0,0
2026-08-19,748223375,false,,product_detail,071277,Yeelight Pura Monitor Light Bar Lite,1663,Svietidlá,Bývanie a doplnky>Osvetlenie a svietidlá>Svietidlá,1,0,0,1,0.271,0,0.271,0.224,0,0.224,0,0,0,0,0,0,0,0
2026-08-19,843531587,false,,product_detail,AT_TIP-04280219,"Solární sestava ostrovní SOLARFAM 200Wp, 12V, baterie 150Ah, měnič 230VAC 600W",6891,Solárne zostavy,"Dielňa, stavba, záhrada>Stavba>Fotovoltaika>Solárne zostavy",1,0,0,1,0.945,0,0.945,0.781,0,0.781,0,0,0,0,0,0,0,0
2026-08-19,749251512,false,,product_detail,KB_100002127878,Samsung It Samsung Galaxy S25 Ultra 5G 1TB Silver,731,Mobilné telefóny,"Elektronika>Mobily, tablety, nositeľná elektronika>Mobilné telefóny",1,0,0,1,0.519,0,0.519,0.429,0,0.429,0,0,0,0,0,0,0,0
2026-08-19,842202540,false,,product_detail,KB_100002202418,Beko TB721EBESCS,962,Práčky,Veľké spotrebiče>Práčky a sušičky>Práčky,1,0,0,1,0.598,0,0.598,0.494,0,0.494,0,0,0,0,0,0,0,0
2026-08-19,401295851,false,,product_detail,AT_T149721,Televes DAT BOSS LR 700 TFORCE LTE700,4981,Televízne antény DVB-T a DVB-T2,"Elektronika>TV, audio, video>Príslušenstvo k TV, audio-video>Príslušenstvo k TV>Antény>Televízne antény DVB-T a DVB-T2",1,0,0,1,0.258,0,0.258,0.213,0,0.213,0,0,0,0,0,0,0,0
2026-08-19,409038431,false,,product_detail,KB_100000729324,Limobar LIMO BAR TWIN - Black/Silver,2927,Sódobary,Domáce a osobné spotrebiče>Kuchynské spotrebiče>Príprava nápojov>Sódobary,1,0,0,1,0.338,0,0.338,0.279,0,0.279,0,0,0,0,0,0,0,0
2026-08-19,834409050,false,,product_detail,078906,Flytec V080 Basic 20 000 mAh – zariadenie na návnadu,8514,Zavážacie loďky,"Hobby>Rybárske potreby>Rybárske návnady, nástrahy a príslušenstvo>Zavážacie loďky",1,0,0,1,0.618,0,0.618,0.511,0,0.511,0,0,0,0,0,0,0,0
2026-08-19,785200579,false,,product_detail,SOL_TR01,"Solight lokátor na bicykel, Find My kompatibilný",6240,Inteligentné lokátory,Elektronika>Inteligentná domácnosť>Wearables>Inteligentné lokátory,2,0,0,2,0.244,0,0.244,0.202,0,0.202,1,0,0,1,29,0,0,29
2026-08-19,845099910,false,,product_detail,090434,Router GL.iNet Opal Wi-Fi 5,1789,Access pointy a routery,Elektronika>Počítače a notebooky>Sieťové prvky>Access pointy a routery,1,0,0,1,0.219,0,0.219,0.181,0,0.181,0,0,0,0,0,0,0,0
2026-08-19,718285024,false,,product_detail,065087,GPS bike computer Cycplus M1,5999,Tachometre na bicykel,Šport a outdoor>Športy>Cyklistika>Príslušenstvo na bicykel>Tachometre na bicykel,1,0,0,1,0.133,0,0.133,0.11,0,0.11,0,0,0,0,0,0,0,0
2026-08-19,749251509,false,,product_detail,KB_100002127880,Samsung It Samsung Galaxy S25 Ultra 5G 1TB Titan,731,Mobilné telefóny,"Elektronika>Mobily, tablety, nositeľná elektronika>Mobilné telefóny",1,0,0,1,0.519,0,0.519,0.429,0,0.429,0,0,0,0,0,0,0,0
2026-08-19,179794310,false,,product_detail,KB_100000236690,Limobar LIMO BAR ECO - White,2927,Sódobary,Domáce a osobné spotrebiče>Kuchynské spotrebiče>Príprava nápojov>Sódobary,1,0,0,1,0.282,0,0.282,0.233,0,0.233,1,0,0,1,39.5,0,0,39.5
2026-08-19,842569618,false,,product_detail,AT_LEC-RBA-4507-G,Paddleboard SUP REBEL ACTIVE RBA-4507-G - ŠEDÝ 11' 335x84x15 cm,4782,Paddleboardy,Šport a outdoor>Športy>Vodné športy>Paddleboardy,1,0,0,1,0.307,0,0.307,0.254,0,0.254,0,0,0,0,0,0,0,0
2026-08-19,716783636,false,,product_detail,065095,Cycplus AS2 mini electric pump,1230,Pumpy na bicykel,Šport a outdoor>Športy>Cyklistika>Náradie na bicykel a údržba>Pumpy na bicykel,3,0,0,3,0.456,0,0.456,0.378,0,0.378,0,0,0,0,0,0,0,0
2026-08-19,802079843,false,,search,081506,Slúchadlá TWS QCY MeloBuds N70 (titánovo-zlaté),709,Slúchadlá,"Elektronika>TV, audio, video>Slúchadlá",1,0,0,1,0.221,0,0.221,0.183,0,0.183,0,0,0,0,0,0,0,0
2026-08-19,828344116,false,,product_detail,083125,"FunWater SUP paddleboard SUPFW05B Tiki 3,2m (modro-biela)",4782,Paddleboardy,Šport a outdoor>Športy>Vodné športy>Paddleboardy,2,0,0,2,0.538,0,0.538,0.445,0,0.445,0,0,0,0,0,0,0,0
2026-08-19,773512905,false,,product_detail,KB_100002137062,BROTHER DCP-T730DW,761,Multifunkčné zariadenia,Elektronika>Počítače a notebooky>Tlačiarne a príslušenstvo>Multifunkčné zariadenia,1,0,0,1,0.494,0,0.494,0.408,0,0.408,0,0,0,0,0,0,0,0
2026-08-19,784324927,false,,product_detail,078923,Inteligentné hodinky Zeblaze Stratos 4 (čierne),4800,Inteligentné hodinky,"Elektronika>Mobily, tablety, nositeľná elektronika>Inteligentné hodinky",3,0,0,3,0.66,0,0.66,0.546,0,0.546,0,0,0,0,0,0,0,0
2026-08-19,251270091,false,,product_detail,SOL_PP73,"Solight predlžovací prívod, 6 zásuviek, biely, vypínač, 5m",2838,Predlžovacie káble,"Elektronika>TV, audio, video>Príslušenstvo k TV, audio-video>Príslušenstvo k TV>Predlžovacie káble",1,0,0,1,0.108,0,0.108,0.089,0,0.089,0,0,0,0,0,0,0,0
2026-08-19,487899389,false,,product_detail,028429,Reproduktory Edifier R2850DB 2.0 (čierne),705,Reprosústavy a reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Reprosústavy a reproduktory",2,0,0,2,0.614,0,0.614,0.508,0,0.508,0,0,0,0,0,0,0,0
2026-08-19,755269424,false,,product_detail,SOL_5B351,"Solight zásuvka IP66 s vypínačom, vodotesná a prachotesná",3935,Zásuvky,"Dielňa, stavba, záhrada>Stavba>Elektromateriály>Elektroinštalačný materiál>Zásuvky, vypínače, termostaty>Zásuvky",1,0,0,1,0.175,0,0.175,0.145,0,0.145,0,0,0,0,0,0,0,0
2026-08-19,561346483,false,,product_detail,KB_100001919102,Candy CFT610/4N/1,963,Digestory,Veľké spotrebiče>Spotrebiče do kuchyne>Varenie a ohrievanie>Digestory,1,0,0,1,0.336,0,0.336,0.278,0,0.278,0,0,0,0,0,0,0,0
2026-08-19,834105348,false,,product_detail,087089,OTTOCAST OTTOAIBOX N95C Monitor do auta,720,Autorádiá,Auto-moto>Všetko pre autá>Elektronika do auta>Autorádiá,1,0,0,1,0.369,0,0.369,0.305,0,0.305,0,0,0,0,0,0,0,0
2026-08-19,491249088,false,,product_detail,KB_100001411587,Tefal EY111B15,949,Fritézy,Domáce a osobné spotrebiče>Kuchynské spotrebiče>Príprava jedla>Malé kuchynské spotrebiče>Varenie a vyprážanie>Fritézy,1,0,0,1,0.344,0,0.344,0.284,0,0.284,0,0,0,0,0,0,0,0
2026-08-19,842874518,false,,search,083135,Euhomy BR001-89 70L chladnička na nápoje (čierna),1041,Chladničky,Veľké spotrebiče>Spotrebiče do kuchyne>Chladenie a mrazenie>Chladničky,1,0,0,1,0.434,0,0.434,0.359,0,0.359,0,0,0,0,0,0,0,0
2026-08-19,652647011,false,,product_detail,KB_100002063316,YAMAHA R-N800A BLACK,804,AV prijímače,"Elektronika>TV, audio, video>Hi-Fi komponenty>AV prijímače",1,0,0,1,0.578,0,0.578,0.478,0,0.478,0,0,0,0,0,0,0,0
2026-08-19,830006007,false,,product_detail,KB_100002197420,Fixed pouzdro XRN15Pro 4G FIXOP3-1645-BK,8306,Puzdrá a kryty na mobilné telefóny Xiaomi,"Elektronika>Mobily, tablety, nositeľná elektronika>Príslušenstvo k mobilom>Puzdrá, sklá, fólie>Puzdrá a kryty na mobilné telefóny>Puzdrá a kryty na mobilné telefóny Xiaomi",1,0,0,1,0.301,0,0.301,0.249,0,0.249,0,0,0,0,0,0,0,0
2026-08-19,398013734,false,,product_detail,KB_648000228119,LEIFHEIT Sušák Telegant Plus 70 bílý,1707,Sušiaky na bielizeň,Bývanie a doplnky>Domáce potreby a upratovanie>Pranie a žehlenie>Sušiaky na bielizeň,1,0,0,1,0.255,0,0.255,0.211,0,0.211,0,0,0,0,0,0,0,0
2026-08-19,537294352,false,,product_detail,KB_100002099597,Zelmer ZMM9802B,6423,Elektrické kuchynské mlynčeky,Domáce a osobné spotrebiče>Kuchynské spotrebiče>Príprava jedla>Malé kuchynské spotrebiče>Krájanie a strúhanie>Elektrické kuchynské mlynčeky,1,0,0,1,0.518,0,0.518,0.428,0,0.428,0,0,0,0,0,0,0,0
2026-08-19,619558760,false,,product_detail,AT_SRTLEAPS3,Strong LEAP-S3 Google TV 4K UHD Android TV multimediální přehrávač,719,Multimediálne centrá,"Elektronika>TV, audio, video>Videoprehrávače a rekordéry>Multimediálne centrá",1,0,0,1,0.223,0,0.223,0.184,0,0.184,0,0,0,0,0,0,0,0
2026-08-19,834409049,false,,product_detail,078883,Flytec V050 12000mah návnada loď (čierna),8514,Zavážacie loďky,"Hobby>Rybárske potreby>Rybárske návnady, nástrahy a príslušenstvo>Zavážacie loďky",9,0,0,9,3.321,0,3.321,2.745,0,2.745,2,0,0,2,145.8,0,0,145.8
2026-08-19,841030593,false,,product_detail,AT_LEC-RBA-4500-OR,"Paddleboard SUP REBEL ACTIVE RBA-4500-OR 11'6"" 350x81x15cm oranžový",4782,Paddleboardy,Šport a outdoor>Športy>Vodné športy>Paddleboardy,14,0,0,14,4.124,0,4.124,3.409,0,3.409,0,0,0,0,0,0,0,0
2026-08-19,642186824,false,,product_detail,082266,Diagnostický skener OBDeleven 2 Pro Pack,4467,Autodiagnostiky,Auto-moto>Všetko pre autá>Elektronika do auta>Autodiagnostiky,4,0,0,4,1.412,0,1.412,1.168,0,1.168,0,0,0,0,0,0,0,0
2026-08-19,817952680,false,,product_detail,084602,3D tlačiareň Qidi Q2,5632,3D tlačiarne,Elektronika>Počítače a notebooky>Tlačiarne a príslušenstvo>3D tlačiarne,1,0,0,1,0.485,0,0.485,0.401,0,0.401,0,0,0,0,0,0,0,0
